Date,Entry Time,Exit Time,Type,Entry Price,Exit Price,Net Points,PnL,Reason
2025-09-04,2025-09-04 14:14:14.623,2025-09-04 14:31:00.827,SHORT,24875.4,24845.0,29.400000000001455,13230.000000000655,TRAIL_SL
2025-09-04,2025-09-04 14:36:39.053,2025-09-04 14:44:24.969,SHORT,24850.0,24870.0,-21.0,-9450.0,SL
2025-09-04,2025-09-04 14:50:02.776,2025-09-04 15:16:38.589,SHORT,24867.7,24825.0,41.70000000000073,18765.000000000327,TRAIL_SL
2025-09-05,2025-09-05 09:15:30.897,2025-09-05 09:16:22.403,LONG,24890.0,24891.6,0.5999999999985448,269.99999999934516,VWAP_CROSS
2025-09-05,2025-09-05 09:22:06.884,2025-09-05 09:23:20.157,LONG,24920.4,24900.0,-21.400000000001455,-9630.000000000655,VWAP_CROSS
2025-09-05,2025-09-05 09:29:16.389,2025-09-05 09:30:26.921,SHORT,24887.8,24899.0,-12.200000000000728,-5490.000000000327,VWAP_CROSS
2025-09-05,2025-09-05 09:36:46.385,2025-09-05 09:52:05.644,SHORT,24885.0,24896.0,-12.0,-5400.0,VWAP_CROSS
2025-09-05,2025-09-05 09:59:37.429,2025-09-05 10:01:36.065,SHORT,24875.1,24895.0,-20.900000000001455,-9405.000000000655,VWAP_CROSS
2025-09-05,2025-09-05 10:08:25.659,2025-09-05 10:11:36.926,SHORT,24866.7,24818.6,47.10000000000218,21195.000000000982,TRAIL_SL
2025-09-05,2025-09-05 10:16:59.886,2025-09-05 10:21:17.699,SHORT,24766.1,24740.0,25.099999999998545,11294.999999999345,TRAIL_SL
2025-09-05,2025-09-05 10:27:11.231,2025-09-05 10:28:53.161,SHORT,24788.0,24813.9,-26.900000000001455,-12105.000000000655,SL
2025-09-05,2025-09-05 10:34:39.161,2025-09-05 10:39:17.732,SHORT,24780.0,24800.5,-21.5,-9675.0,SL
2025-09-05,2025-09-05 10:47:25.659,2025-09-05 10:57:56.573,SHORT,24804.9,24777.9,26.0,11700.0,TRAIL_SL
2025-09-05,2025-09-05 11:05:00.942,2025-09-05 11:35:01.429,SHORT,24795.0,24791.0,3.0,1350.0,TIME
2025-09-05,2025-09-05 13:07:08.746,2025-09-05 13:12:47.521,SHORT,24744.0,24764.0,-21.0,-9450.0,SL
2025-09-05,2025-09-05 13:18:31.862,2025-09-05 13:39:34.355,SHORT,24780.0,24801.5,-22.5,-10125.0,SL
2025-09-05,2025-09-05 13:46:10.742,2025-09-05 13:49:27.493,LONG,24825.5,24855.0,28.5,12825.0,TRAIL_SL
2025-09-05,2025-09-05 13:55:10.537,2025-09-05 14:01:27.808,LONG,24858.9,24882.8,22.899999999997817,10304.999999999018,TRAIL_SL
2025-09-05,2025-09-05 14:09:12.087,2025-09-05 14:35:50.384,LONG,24860.0,24840.0,-21.0,-9450.0,SL
2025-09-05,2025-09-05 14:41:39.802,2025-09-05 15:11:40.083,LONG,24842.0,24857.3,14.299999999999272,6434.999999999673,TIME
2025-09-05,2025-09-05 15:17:43.541,2025-09-05 15:30:00.584,LONG,24855.2,24849.6,-6.600000000002183,-2970.0000000009823,EOD
2025-09-08,2025-09-08 09:15:33.099,2025-09-08 09:15:33.592,SHORT,24896.9,24905.6,-9.69999999999709,-4364.99999999869,VWAP_CROSS
2025-09-08,2025-09-08 09:21:02.597,2025-09-08 09:21:51.858,SHORT,24875.0,24891.6,-17.599999999998545,-7919.999999999345,VWAP_CROSS
2025-09-08,2025-09-08 09:27:16.118,2025-09-08 09:28:16.655,SHORT,24879.9,24888.0,-9.099999999998545,-4094.999999999345,VWAP_CROSS
2025-09-08,2025-09-08 09:34:03.134,2025-09-08 09:55:39.905,LONG,24918.5,24905.0,-14.5,-6525.0,VWAP_CROSS
2025-09-08,2025-09-08 10:12:05.107,2025-09-08 10:13:46.850,LONG,24925.1,24906.2,-19.899999999997817,-8954.999999999018,VWAP_CROSS
2025-09-08,2025-09-08 10:19:46.815,2025-09-08 10:40:50.119,SHORT,24902.0,24904.9,-3.900000000001455,-1755.0000000006548,VWAP_CROSS
2025-09-08,2025-09-08 10:54:05.654,2025-09-08 11:10:29.962,SHORT,24887.0,24905.0,-19.0,-8550.0,VWAP_CROSS
2025-09-08,2025-09-08 11:23:43.909,2025-09-08 11:25:04.693,LONG,24910.9,24902.1,-9.80000000000291,-4410.00000000131,VWAP_CROSS
2025-09-08,2025-09-08 13:00:39.741,2025-09-08 13:19:11.532,LONG,24971.0,24951.0,-21.0,-9450.0,SL
2025-09-08,2025-09-08 13:25:41.749,2025-09-08 13:55:42.426,LONG,24950.1,24943.6,-7.5,-3375.0,TIME
2025-09-08,2025-09-08 14:06:05.887,2025-09-08 14:36:06.083,LONG,24937.1,24975.9,37.80000000000291,17010.00000000131,TIME
2025-09-08,2025-09-08 14:48:54.844,2025-09-08 14:50:12.817,SHORT,24905.1,24924.7,-20.600000000002183,-9270.000000000982,VWAP_CROSS
2025-09-08,2025-09-08 14:55:54.352,2025-09-08 15:04:06.055,SHORT,24915.0,24890.0,24.0,10800.0,TRAIL_SL
2025-09-08,2025-09-08 15:09:56.298,2025-09-08 15:23:18.856,SHORT,24885.0,24905.0,-21.0,-9450.0,SL
2025-09-09,2025-09-09 09:24:49.370,2025-09-09 09:24:53.632,SHORT,24946.0,24949.9,-4.900000000001455,-2205.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 09:32:40.894,2025-09-09 09:32:41.084,SHORT,24948.0,24953.7,-6.700000000000728,-3015.0000000003274,VWAP_CROSS
2025-09-09,2025-09-09 09:41:37.646,2025-09-09 09:42:09.355,SHORT,24942.6,24949.2,-7.600000000002183,-3420.0000000009823,VWAP_CROSS
2025-09-09,2025-09-09 09:47:51.405,2025-09-09 09:48:42.319,LONG,24954.5,24947.5,-8.0,-3600.0,VWAP_CROSS
2025-09-09,2025-09-09 09:57:53.680,2025-09-09 09:58:10.256,SHORT,24945.0,24947.9,-3.900000000001455,-1755.0000000006548,VWAP_CROSS
2025-09-09,2025-09-09 10:03:49.120,2025-09-09 10:33:49.308,SHORT,24935.0,24921.2,12.799999999999272,5759.999999999673,TIME
2025-09-09,2025-09-09 10:43:43.194,2025-09-09 11:03:40.733,SHORT,24922.6,24939.0,-17.400000000001455,-7830.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 11:10:50.708,2025-09-09 11:10:54.643,LONG,24939.9,24937.2,-3.7000000000007276,-1665.0000000003274,VWAP_CROSS
2025-09-09,2025-09-09 11:20:33.454,2025-09-09 11:20:41.687,SHORT,24937.0,24939.0,-3.0,-1350.0,VWAP_CROSS
2025-09-09,2025-09-09 13:00:00.382,2025-09-09 13:14:06.129,LONG,24946.8,24940.0,-7.799999999999272,-3509.9999999996726,VWAP_CROSS
2025-09-09,2025-09-09 13:28:07.134,2025-09-09 13:48:18.836,LONG,24949.1,24940.1,-10.0,-4500.0,VWAP_CROSS
2025-09-09,2025-09-09 14:02:30.769,2025-09-09 14:02:38.305,SHORT,24941.0,24942.0,-2.0,-900.0,VWAP_CROSS
2025-09-09,2025-09-09 14:27:11.347,2025-09-09 14:35:24.337,LONG,24962.7,24941.1,-22.600000000002183,-10170.000000000982,VWAP_CROSS
2025-09-09,2025-09-09 14:41:52.563,2025-09-09 14:41:58.100,SHORT,24943.0,24945.0,-3.0,-1350.0,VWAP_CROSS
2025-09-09,2025-09-09 14:47:39.100,2025-09-09 14:49:09.063,SHORT,24937.6,24943.9,-7.30000000000291,-3285.0000000013097,VWAP_CROSS
2025-09-09,2025-09-09 14:55:02.827,2025-09-09 14:56:15.557,LONG,24950.0,24943.0,-8.0,-3600.0,VWAP_CROSS
2025-09-09,2025-09-09 15:02:21.091,2025-09-09 15:04:07.073,LONG,24947.0,24943.1,-4.900000000001455,-2205.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 15:09:45.834,2025-09-09 15:10:15.353,SHORT,24941.1,24944.8,-4.700000000000728,-2115.0000000003274,VWAP_CROSS
2025-09-09,2025-09-09 15:16:05.829,2025-09-09 15:16:14.574,LONG,24945.1,24943.3,-2.7999999999992724,-1259.9999999996726,VWAP_CROSS
2025-09-10,2025-09-10 09:15:26.479,2025-09-10 09:15:43.576,LONG,25030.1,25025.0,-6.099999999998545,-2744.999999999345,VWAP_CROSS
2025-09-10,2025-09-10 09:21:27.732,2025-09-10 09:21:28.503,SHORT,25032.4,25037.8,-6.399999999997817,-2879.9999999990177,VWAP_CROSS
2025-09-10,2025-09-10 09:26:57.206,2025-09-10 09:47:38.727,LONG,25049.2,25083.0,32.79999999999927,14759.999999999673,TRAIL_SL
2025-09-10,2025-09-10 09:54:51.958,2025-09-10 10:24:52.382,LONG,25080.0,25083.4,2.400000000001455,1080.0000000006548,TIME
2025-09-10,2025-09-10 10:30:46.802,2025-09-10 10:42:11.497,LONG,25112.3,25092.0,-21.299999999999272,-9584.999999999673,SL
2025-09-10,2025-09-10 10:47:59.945,2025-09-10 11:17:59.951,LONG,25081.1,25098.3,16.200000000000728,7290.000000000327,TIME
2025-09-10,2025-09-10 11:24:48.267,2025-09-10 11:31:33.426,LONG,25089.9,25076.1,-14.80000000000291,-6660.00000000131,VWAP_CROSS
2025-09-10,2025-09-10 13:00:46.989,2025-09-10 13:08:26.243,SHORT,25067.0,25077.0,-11.0,-4950.0,VWAP_CROSS
2025-09-10,2025-09-10 13:14:33.548,2025-09-10 13:44:34.523,SHORT,25060.0,25061.0,-2.0,-900.0,TIME
2025-09-10,2025-09-10 13:50:16.074,2025-09-10 14:06:30.776,SHORT,25055.5,25074.0,-19.5,-8775.0,VWAP_CROSS
2025-09-10,2025-09-10 14:13:21.841,2025-09-10 14:43:22.776,SHORT,25071.0,25042.0,28.0,12600.0,TIME
2025-09-10,2025-09-10 14:51:15.562,2025-09-10 15:12:12.704,SHORT,25063.9,25072.0,-9.099999999998545,-4094.999999999345,VWAP_CROSS
2025-09-10,2025-09-10 15:17:49.294,2025-09-10 15:25:36.039,LONG,25076.1,25071.4,-5.69999999999709,-2564.9999999986903,VWAP_CROSS
2025-09-11,2025-09-11 09:15:47.095,2025-09-11 09:16:30.317,SHORT,25064.0,25065.0,-2.0,-900.0,VWAP_CROSS
2025-09-11,2025-09-11 09:22:53.561,2025-09-11 09:29:52.852,LONG,25090.1,25081.0,-10.099999999998545,-4544.999999999345,VWAP_CROSS
2025-09-11,2025-09-11 09:41:41.901,2025-09-11 09:43:26.581,SHORT,25071.9,25082.0,-11.099999999998545,-4994.999999999345,VWAP_CROSS
2025-09-11,2025-09-11 09:51:41.080,2025-09-11 09:52:45.586,SHORT,25076.0,25081.0,-6.0,-2700.0,VWAP_CROSS
2025-09-11,2025-09-11 09:59:17.628,2025-09-11 09:59:29.652,SHORT,25075.0,25080.5,-6.5,-2925.0,VWAP_CROSS
2025-09-11,2025-09-11 10:07:15.606,2025-09-11 10:29:11.936,SHORT,25068.0,25077.3,-10.299999999999272,-4634.999999999673,VWAP_CROSS
2025-09-11,2025-09-11 13:03:15.468,2025-09-11 13:33:15.549,LONG,25099.1,25102.0,1.9000000000014552,855.0000000006548,TIME
2025-09-11,2025-09-11 13:42:27.647,2025-09-11 14:12:27.963,LONG,25109.1,25103.1,-7.0,-3150.0,TIME
2025-09-11,2025-09-11 14:36:00.835,2025-09-11 15:06:01.054,LONG,25100.0,25102.5,1.5,675.0,TIME
2025-09-12,2025-09-12 09:15:29.720,2025-09-12 09:15:33.178,SHORT,25153.7,25156.0,-3.2999999999992724,-1484.9999999996726,VWAP_CROSS
2025-09-12,2025-09-12 09:21:10.957,2025-09-12 09:21:16.705,SHORT,25149.9,25152.0,-3.099999999998545,-1394.9999999993452,VWAP_CROSS
2025-09-12,2025-09-12 09:27:01.232,2025-09-12 09:27:06.960,SHORT,25145.0,25150.4,-6.400000000001455,-2880.000000000655,VWAP_CROSS
2025-09-12,2025-09-12 09:32:51.730,2025-09-12 09:37:29.959,SHORT,25140.7,25149.0,-9.299999999999272,-4184.999999999673,VWAP_CROSS
2025-09-12,2025-09-12 09:43:59.249,2025-09-12 09:47:49.477,SHORT,25141.0,25148.4,-8.400000000001455,-3780.000000000655,VWAP_CROSS
2025-09-12,2025-09-12 10:01:26.497,2025-09-12 10:31:26.749,LONG,25157.1,25170.0,11.900000000001455,5355.000000000655,TIME
2025-09-12,2025-09-12 10:40:48.500,2025-09-12 11:10:48.754,LONG,25174.5,25190.0,14.5,6525.0,TIME
2025-09-12,2025-09-12 11:17:42.069,2025-09-12 11:47:42.329,LONG,25195.1,25200.6,4.5,2025.0,TIME
2025-09-12,2025-09-12 13:10:56.104,2025-09-12 13:40:56.372,LONG,25209.1,25216.7,6.600000000002183,2970.0000000009823,TIME
2025-09-12,2025-09-12 13:50:37.116,2025-09-12 14:20:37.186,LONG,25194.7,25211.2,15.5,6975.0,TIME
2025-09-12,2025-09-12 14:42:09.085,2025-09-12 14:59:19.693,LONG,25212.1,25192.0,-21.099999999998545,-9494.999999999345,SL
2025-09-12,2025-09-12 15:07:05.669,2025-09-12 15:30:00.489,LONG,25200.0,25209.7,8.700000000000728,3915.0000000003274,EOD
2025-09-18,2025-09-18 09:15:42.492,2025-09-18 09:16:08.455,SHORT,25485.9,25492.0,-7.099999999998545,-3194.999999999345,VWAP_CROSS
2025-09-18,2025-09-18 09:21:46.412,2025-09-18 09:21:50.555,SHORT,25490.0,25491.0,-2.0,-900.0,VWAP_CROSS
2025-09-18,2025-09-18 09:29:38.674,2025-09-18 09:38:45.411,LONG,25506.4,25497.3,-10.100000000002183,-4545.000000000982,VWAP_CROSS
2025-09-18,2025-09-18 09:50:03.915,2025-09-18 09:53:16.919,LONG,25505.5,25498.0,-8.5,-3825.0,VWAP_CROSS
2025-09-18,2025-09-18 10:03:12.468,2025-09-18 10:03:19.975,SHORT,25495.0,25499.0,-5.0,-2250.0,VWAP_CROSS
2025-09-18,2025-09-18 10:09:06.416,2025-09-18 10:10:25.056,LONG,25507.1,25498.3,-9.799999999999272,-4409.999999999673,VWAP_CROSS
2025-09-18,2025-09-18 10:16:09.871,2025-09-18 10:16:11.060,SHORT,25498.0,25500.0,-3.0,-1350.0,VWAP_CROSS
2025-09-18,2025-09-18 10:27:57.979,2025-09-18 10:27:59.039,LONG,25500.0,25498.0,-3.0,-1350.0,VWAP_CROSS
2025-09-18,2025-09-18 10:46:02.287,2025-09-18 11:16:02.442,LONG,25515.7,25512.1,-4.600000000002183,-2070.0000000009823,TIME
2025-09-18,2025-09-18 13:01:15.989,2025-09-18 13:31:16.173,SHORT,25459.9,25468.2,-9.299999999999272,-4184.999999999673,TIME
2025-09-18,2025-09-18 13:37:31.028,2025-09-18 14:07:31.051,SHORT,25471.9,25455.6,15.30000000000291,6885.00000000131,TIME
2025-09-18,2025-09-18 14:13:12.747,2025-09-18 14:43:13.059,SHORT,25463.0,25446.9,15.099999999998545,6794.999999999345,TIME
2025-09-18,2025-09-18 14:51:40.810,2025-09-18 14:53:56.052,SHORT,25470.3,25483.0,-13.700000000000728,-6165.000000000327,VWAP_CROSS
2025-09-22,2025-09-22 09:18:27.711,2025-09-22 09:19:23.707,SHORT,25305.0,25320.0,-16.0,-7200.0,VWAP_CROSS
2025-09-22,2025-09-22 09:26:43.452,2025-09-22 09:40:46.711,LONG,25343.9,25370.0,25.099999999998545,11294.999999999345,TRAIL_SL
2025-09-22,2025-09-22 09:47:23.965,2025-09-22 09:51:35.472,LONG,25385.0,25362.1,-23.900000000001455,-10755.000000000655,SL
2025-09-22,2025-09-22 09:59:53.484,2025-09-22 10:29:55.510,LONG,25381.8,25385.0,2.2000000000007276,990.0000000003274,TIME
2025-09-22,2025-09-22 10:43:32.762,2025-09-22 11:13:33.769,LONG,25380.1,25370.0,-11.099999999998545,-4994.999999999345,TIME
2025-09-22,2025-09-22 11:22:27.751,2025-09-22 11:25:23.754,LONG,25359.5,25351.8,-8.700000000000728,-3915.0000000003274,VWAP_CROSS
2025-09-22,2025-09-22 13:02:40.322,2025-09-22 13:22:35.577,LONG,25375.0,25355.0,-21.0,-9450.0,SL
2025-09-22,2025-09-22 13:32:40.348,2025-09-22 13:33:33.092,LONG,25360.2,25354.0,-7.200000000000728,-3240.0000000003274,VWAP_CROSS
2025-09-22,2025-09-22 13:45:10.827,2025-09-22 13:45:42.618,LONG,25360.8,25354.2,-7.599999999998545,-3419.999999999345,VWAP_CROSS
2025-09-22,2025-09-22 13:58:04.152,2025-09-22 14:06:57.847,SHORT,25345.0,25355.3,-11.299999999999272,-5084.999999999673,VWAP_CROSS
2025-09-22,2025-09-22 14:13:41.897,2025-09-22 14:13:43.359,LONG,25354.1,25351.2,-3.899999999997817,-1754.9999999990177,VWAP_CROSS
2025-09-22,2025-09-22 14:20:38.689,2025-09-22 14:48:25.907,SHORT,25345.0,25263.7,80.29999999999927,36134.99999999967,TRAIL_SL
2025-09-22,2025-09-22 14:54:36.630,2025-09-22 15:24:38.906,SHORT,25285.6,25277.5,7.099999999998545,3194.999999999345,TIME
2025-09-23,2025-09-23 09:16:46.334,2025-09-23 09:18:47.311,SHORT,25281.7,25285.0,-4.299999999999272,-1934.9999999996726,VWAP_CROSS
2025-09-23,2025-09-23 09:26:21.567,2025-09-23 09:39:15.844,SHORT,25270.0,25229.0,40.0,18000.0,TRAIL_SL
2025-09-23,2025-09-23 09:46:44.833,2025-09-23 10:04:46.842,SHORT,25190.0,25210.0,-21.0,-9450.0,SL
2025-09-23,2025-09-23 10:12:13.614,2025-09-23 10:42:13.895,SHORT,25208.0,25200.0,7.0,3150.0,TIME
2025-09-23,2025-09-23 10:48:24.150,2025-09-23 11:18:25.025,SHORT,25195.0,25162.0,32.0,14400.0,TIME
2025-09-23,2025-09-23 11:24:01.712,2025-09-23 11:54:01.866,SHORT,25169.8,25188.5,-19.700000000000728,-8865.000000000327,TIME
2025-09-23,2025-09-23 13:05:36.512,2025-09-23 13:34:16.435,LONG,25275.0,25303.1,27.099999999998545,12194.999999999345,TRAIL_SL
2025-09-23,2025-09-23 13:44:35.240,2025-09-23 14:14:35.989,LONG,25297.0,25285.0,-13.0,-5850.0,TIME
2025-09-23,2025-09-23 14:51:32.886,2025-09-23 15:02:10.727,LONG,25284.8,25264.1,-21.700000000000728,-9765.000000000327,SL
2025-09-23,2025-09-23 15:08:28.314,2025-09-23 15:30:01.196,LONG,25252.0,25252.1,-0.9000000000014552,-405.00000000065484,EOD
2025-09-25,2025-09-25 09:16:01.388,2025-09-25 09:16:16.616,SHORT,25054.9,25060.0,-6.099999999998545,-2744.999999999345,VWAP_CROSS
2025-09-25,2025-09-25 09:22:40.597,2025-09-25 09:30:26.616,LONG,25113.1,25096.0,-18.099999999998545,-8144.999999999345,VWAP_CROSS
2025-09-25,2025-09-25 09:36:49.111,2025-09-25 09:37:17.361,SHORT,25093.0,25099.2,-7.200000000000728,-3240.0000000003274,VWAP_CROSS
2025-09-25,2025-09-25 09:43:14.094,2025-09-25 09:43:18.901,SHORT,25098.1,25099.5,-2.400000000001455,-1080.0000000006548,VWAP_CROSS
2025-09-25,2025-09-25 09:49:05.893,2025-09-25 09:52:19.524,SHORT,25076.0,25096.4,-21.400000000001455,-9630.000000000655,VWAP_CROSS
2025-09-25,2025-09-25 09:58:03.143,2025-09-25 09:59:25.872,LONG,25100.8,25096.0,-5.799999999999272,-2609.9999999996726,VWAP_CROSS
2025-09-25,2025-09-25 10:10:27.171,2025-09-25 10:40:29.147,SHORT,25083.5,25048.4,34.099999999998545,15344.999999999345,TIME
2025-09-25,2025-09-25 10:46:12.656,2025-09-25 10:52:40.153,SHORT,25044.0,25064.4,-21.400000000001455,-9630.000000000655,SL
2025-09-25,2025-09-25 10:59:07.155,2025-09-25 11:13:21.194,SHORT,25055.4,25076.2,-21.799999999999272,-9809.999999999673,SL
2025-09-25,2025-09-25 11:20:03.735,2025-09-25 11:22:01.765,SHORT,25073.4,25082.0,-9.599999999998545,-4319.999999999345,VWAP_CROSS
2025-09-25,2025-09-25 11:28:01.902,2025-09-25 11:53:59.435,SHORT,25060.0,25035.9,23.099999999998545,10394.999999999345,TRAIL_SL
2025-09-25,2025-09-25 13:02:15.840,2025-09-25 13:09:23.062,SHORT,25036.6,25057.5,-21.900000000001455,-9855.000000000655,SL
2025-09-25,2025-09-25 13:17:25.633,2025-09-25 13:44:26.935,SHORT,25030.0,25050.0,-21.0,-9450.0,SL
2025-09-25,2025-09-25 13:50:32.113,2025-09-25 14:13:41.793,SHORT,25055.0,25020.0,34.0,15300.0,TRAIL_SL
2025-09-25,2025-09-25 14:19:32.029,2025-09-25 14:49:33.318,SHORT,25014.0,25001.1,11.900000000001455,5355.000000000655,TIME
2025-09-25,2025-09-25 14:55:30.003,2025-09-25 15:11:58.523,SHORT,24998.0,24969.6,27.400000000001455,12330.000000000655,TRAIL_SL
2025-09-25,2025-09-25 15:17:38.464,2025-09-25 15:30:00.142,SHORT,24971.5,24962.0,8.5,3825.0,EOD
2025-10-03,2025-10-03 13:02:33.420,2025-10-03 13:02:34.678,SHORT,24940.1,24946.2,-7.100000000002183,-3195.0000000009823,VWAP_CROSS
2025-10-03,2025-10-03 13:38:18.681,2025-10-03 13:42:53.470,SHORT,24942.0,24947.4,-6.400000000001455,-2880.000000000655,VWAP_CROSS
