Date,Entry Time,Exit Time,Type,Entry Price,Exit Price,Net Points,PnL,Reason
2025-09-05,2025-09-05 14:09:15.770,2025-09-05 14:39:15.791,LONG,24860.0,24838.1,-22.900000000001455,-10305.000000000655,TIME
2025-09-05,2025-09-05 14:57:56.797,2025-09-05 15:27:56.837,LONG,24854.0,24843.0,-12.0,-5400.0,TIME
2025-09-08,2025-09-08 09:15:52.572,2025-09-08 09:15:55.596,LONG,24900.0,24899.0,-2.0,-900.0,VWAP_CROSS
2025-09-08,2025-09-08 09:26:17.582,2025-09-08 09:28:16.655,SHORT,24875.0,24888.0,-14.0,-6300.0,VWAP_CROSS
2025-09-08,2025-09-08 09:34:27.863,2025-09-08 09:55:39.905,LONG,24918.8,24905.0,-14.799999999999272,-6659.999999999673,VWAP_CROSS
2025-09-08,2025-09-08 11:18:36.981,2025-09-08 11:25:04.693,LONG,24918.0,24902.1,-16.900000000001455,-7605.000000000655,VWAP_CROSS
2025-09-08,2025-09-08 13:11:30.230,2025-09-08 13:41:30.237,LONG,24970.0,24947.7,-23.299999999999272,-10484.999999999673,TIME
2025-09-08,2025-09-08 13:47:28.261,2025-09-08 14:17:28.560,LONG,24939.0,24950.4,10.400000000001455,4680.000000000655,TIME
2025-09-08,2025-09-08 14:34:08.327,2025-09-08 14:48:07.094,LONG,24975.0,24923.1,-52.900000000001455,-23805.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 09:24:45.654,2025-09-09 09:24:46.651,LONG,24950.0,24946.1,-4.900000000001455,-2205.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 09:31:25.510,2025-09-09 09:31:54.648,LONG,24960.2,24948.3,-12.900000000001455,-5805.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 09:47:35.513,2025-09-09 09:48:42.319,LONG,24957.0,24947.5,-10.5,-4725.0,VWAP_CROSS
2025-09-09,2025-09-09 11:07:57.713,2025-09-09 11:08:08.429,LONG,24940.0,24938.0,-3.0,-1350.0,VWAP_CROSS
2025-09-09,2025-09-09 11:22:37.462,2025-09-09 11:30:03.444,LONG,24949.9,24938.0,-12.900000000001455,-5805.000000000655,VWAP_CROSS
2025-09-09,2025-09-09 14:06:34.016,2025-09-09 14:24:07.440,LONG,24958.8,24941.1,-18.700000000000728,-8415.000000000327,VWAP_CROSS
2025-09-09,2025-09-09 14:55:17.133,2025-09-09 14:56:15.557,LONG,24950.0,24943.0,-8.0,-3600.0,VWAP_CROSS
2025-09-09,2025-09-09 15:12:52.810,2025-09-09 15:13:10.371,LONG,24948.5,24942.0,-7.5,-3375.0,VWAP_CROSS
2025-09-10,2025-09-10 09:16:34.556,2025-09-10 09:19:45.982,LONG,25040.0,25032.1,-8.900000000001455,-4005.000000000655,VWAP_CROSS
2025-09-10,2025-09-10 09:25:32.203,2025-09-10 09:25:43.004,LONG,25041.5,25037.0,-5.5,-2475.0,VWAP_CROSS
2025-09-10,2025-09-10 09:31:16.952,2025-09-10 10:01:17.493,LONG,25060.0,25088.0,27.0,12150.0,TIME
2025-09-10,2025-09-10 10:18:24.253,2025-09-10 10:48:24.437,LONG,25090.0,25082.3,-8.700000000000728,-3915.0000000003274,TIME
2025-09-10,2025-09-10 11:19:42.441,2025-09-10 11:21:13.421,LONG,25085.0,25076.2,-9.799999999999272,-4409.999999999673,VWAP_CROSS
2025-09-10,2025-09-10 13:27:42.007,2025-09-10 13:57:42.031,SHORT,25065.0,25064.0,0.0,0.0,TIME
2025-09-10,2025-09-10 14:06:41.272,2025-09-10 14:06:59.326,SHORT,25070.0,25074.0,-5.0,-2250.0,VWAP_CROSS
2025-09-10,2025-09-10 15:15:15.819,2025-09-10 15:15:22.000,LONG,25074.0,25070.8,-4.200000000000728,-1890.0000000003274,VWAP_CROSS
2025-09-10,2025-09-10 15:20:52.359,2025-09-10 15:25:36.039,LONG,25078.0,25071.4,-7.599999999998545,-3419.999999999345,VWAP_CROSS
2025-09-11,2025-09-11 09:16:03.382,2025-09-11 09:16:30.317,SHORT,25060.1,25065.0,-5.900000000001455,-2655.000000000655,VWAP_CROSS
2025-09-11,2025-09-11 09:24:53.291,2025-09-11 09:29:52.852,LONG,25097.0,25081.0,-17.0,-7650.0,VWAP_CROSS
2025-09-11,2025-09-11 10:38:29.644,2025-09-11 10:45:31.642,LONG,25084.0,25075.0,-10.0,-4500.0,VWAP_CROSS
2025-09-11,2025-09-11 13:32:11.212,2025-09-11 14:02:11.845,LONG,25102.0,25100.0,-3.0,-1350.0,TIME
2025-09-11,2025-09-11 14:27:32.086,2025-09-11 14:57:32.654,LONG,25112.0,25103.0,-10.0,-4500.0,TIME
2025-09-12,2025-09-12 09:15:27.744,2025-09-12 09:15:33.178,SHORT,25152.7,25156.0,-4.299999999999272,-1934.9999999996726,VWAP_CROSS
2025-09-12,2025-09-12 09:21:18.947,2025-09-12 09:21:19.963,SHORT,25149.9,25152.5,-3.599999999998545,-1619.9999999993452,VWAP_CROSS
2025-09-12,2025-09-12 09:29:45.722,2025-09-12 09:29:55.979,LONG,25152.0,25147.6,-5.400000000001455,-2430.000000000655,VWAP_CROSS
2025-09-12,2025-09-12 09:39:41.694,2025-09-12 09:39:46.477,LONG,25150.0,25145.0,-6.0,-2700.0,VWAP_CROSS
2025-09-12,2025-09-12 09:51:47.192,2025-09-12 09:57:04.251,LONG,25150.5,25148.0,-3.5,-1575.0,VWAP_CROSS
2025-09-12,2025-09-12 10:03:15.208,2025-09-12 10:33:15.258,LONG,25165.0,25170.8,4.799999999999272,2159.9999999996726,TIME
2025-09-12,2025-09-12 10:54:43.260,2025-09-12 11:24:43.513,LONG,25186.0,25200.1,13.099999999998545,5894.999999999345,TIME
2025-09-12,2025-09-12 14:01:17.181,2025-09-12 14:31:17.888,LONG,25218.3,25210.6,-8.700000000000728,-3915.0000000003274,TIME
2025-09-12,2025-09-12 15:00:52.436,2025-09-12 15:30:00.489,LONG,25200.0,25209.7,8.700000000000728,3915.0000000003274,EOD
2025-09-18,2025-09-18 09:15:42.049,2025-09-18 09:16:08.455,SHORT,25490.0,25492.0,-3.0,-1350.0,VWAP_CROSS
2025-09-18,2025-09-18 09:21:41.799,2025-09-18 09:21:44.120,SHORT,25490.1,25491.0,-1.9000000000014552,-855.0000000006548,VWAP_CROSS
2025-09-18,2025-09-18 09:27:14.088,2025-09-18 09:38:45.411,LONG,25514.0,25497.3,-17.700000000000728,-7965.000000000327,VWAP_CROSS
2025-09-18,2025-09-18 09:50:12.422,2025-09-18 09:53:16.919,LONG,25509.0,25498.0,-12.0,-5400.0,VWAP_CROSS
2025-09-18,2025-09-18 10:09:09.424,2025-09-18 10:10:25.056,LONG,25509.0,25498.3,-11.700000000000728,-5265.000000000327,VWAP_CROSS
2025-09-18,2025-09-18 10:46:23.507,2025-09-18 11:16:24.216,LONG,25519.8,25517.5,-3.2999999999992724,-1484.9999999996726,TIME
2025-09-18,2025-09-18 14:41:07.287,2025-09-18 14:53:56.052,SHORT,25453.1,25483.0,-30.900000000001455,-13905.000000000655,VWAP_CROSS
2025-09-22,2025-09-22 09:21:21.465,2025-09-22 09:21:46.196,LONG,25327.9,25320.1,-8.80000000000291,-3960.0000000013097,VWAP_CROSS
2025-09-22,2025-09-22 09:29:44.710,2025-09-22 09:59:45.478,LONG,25352.0,25381.6,28.599999999998545,12869.999999999345,TIME
2025-09-22,2025-09-22 10:07:44.238,2025-09-22 10:37:45.023,LONG,25388.0,25387.0,-2.0,-900.0,TIME
2025-09-22,2025-09-22 10:46:13.512,2025-09-22 11:16:15.505,LONG,25382.0,25373.0,-10.0,-4500.0,TIME
2025-09-22,2025-09-22 11:23:01.277,2025-09-22 11:25:23.754,LONG,25359.0,25351.8,-8.200000000000728,-3690.0000000003274,VWAP_CROSS
2025-09-22,2025-09-22 13:03:01.579,2025-09-22 13:22:51.578,LONG,25375.0,25354.2,-21.799999999999272,-9809.999999999673,VWAP_CROSS
2025-09-22,2025-09-22 13:32:45.087,2025-09-22 13:33:33.092,LONG,25356.2,25354.0,-3.2000000000007276,-1440.0000000003274,VWAP_CROSS
2025-09-22,2025-09-22 14:01:06.599,2025-09-22 14:06:57.847,SHORT,25339.1,25355.3,-17.200000000000728,-7740.000000000327,VWAP_CROSS
2025-09-22,2025-09-22 14:31:19.667,2025-09-22 14:48:25.907,SHORT,25320.4,25263.7,55.70000000000073,25065.000000000327,TRAIL_SL
2025-09-22,2025-09-22 14:54:56.903,2025-09-22 15:24:57.657,SHORT,25285.0,25277.9,6.099999999998545,2744.999999999345,TIME
2025-09-23,2025-09-23 09:22:16.828,2025-09-23 09:22:29.579,LONG,25292.5,25280.0,-13.5,-6075.0,VWAP_CROSS
2025-09-23,2025-09-23 09:32:37.082,2025-09-23 09:52:29.084,SHORT,25230.7,25192.0,37.70000000000073,16965.000000000327,TRAIL_SL
2025-09-23,2025-09-23 10:01:19.102,2025-09-23 10:31:20.119,SHORT,25204.0,25198.1,4.900000000001455,2205.000000000655,TIME
2025-09-23,2025-09-23 13:31:10.007,2025-09-23 14:01:10.390,LONG,25289.0,25289.1,-0.9000000000014552,-405.00000000065484,TIME
2025-09-23,2025-09-23 14:08:01.792,2025-09-23 14:38:02.342,LONG,25331.3,25280.0,-52.29999999999927,-23534.999999999673,TIME
2025-09-23,2025-09-23 14:55:05.153,2025-09-23 15:25:06.270,LONG,25275.0,25254.9,-21.099999999998545,-9494.999999999345,TIME
2025-09-25,2025-09-25 09:15:59.628,2025-09-25 09:16:16.616,SHORT,25058.5,25060.0,-2.5,-1125.0,VWAP_CROSS
2025-09-25,2025-09-25 09:22:41.148,2025-09-25 09:30:26.616,LONG,25113.1,25096.0,-18.099999999998545,-8144.999999999345,VWAP_CROSS
2025-09-25,2025-09-25 09:36:01.432,2025-09-25 09:36:02.114,LONG,25100.0,25095.0,-6.0,-2700.0,VWAP_CROSS
2025-09-25,2025-09-25 09:58:12.650,2025-09-25 09:59:25.872,LONG,25100.0,25096.0,-5.0,-2250.0,VWAP_CROSS
2025-09-25,2025-09-25 11:16:40.460,2025-09-25 11:22:01.765,SHORT,25075.1,25082.0,-7.900000000001455,-3555.000000000655,VWAP_CROSS
2025-09-25,2025-09-25 13:09:49.204,2025-09-25 13:39:49.667,SHORT,25054.7,25042.0,11.700000000000728,5265.000000000327,TIME
2025-09-25,2025-09-25 14:08:44.883,2025-09-25 14:38:21.992,SHORT,25028.0,25005.0,22.0,9900.0,TRAIL_SL
2025-09-25,2025-09-25 14:46:42.521,2025-09-25 15:11:58.523,SHORT,24998.1,24969.6,27.5,12375.0,TRAIL_SL
2025-09-25,2025-09-25 15:18:16.629,2025-09-25 15:30:00.142,SHORT,24974.9,24962.0,11.900000000001455,5355.000000000655,EOD
2025-10-03,2025-10-03 14:37:42.306,2025-10-03 15:00:43.301,LONG,24971.9,25001.9,29.0,13050.0,TRAIL_SL
2025-10-06,2025-10-06 09:17:51.632,2025-10-06 09:19:44.692,LONG,25015.0,25020.0,4.0,1800.0,VWAP_CROSS
2025-10-06,2025-10-06 09:25:29.121,2025-10-06 09:28:05.226,SHORT,25011.7,25013.3,-2.599999999998545,-1169.9999999993452,VWAP_CROSS
2025-10-06,2025-10-06 09:35:20.289,2025-10-06 09:36:07.707,SHORT,25000.0,25010.0,-11.0,-4950.0,VWAP_CROSS
2025-10-06,2025-10-06 09:42:01.583,2025-10-06 10:12:01.640,LONG,25032.0,25048.0,15.0,6750.0,TIME
2025-10-06,2025-10-06 10:25:05.099,2025-10-06 10:55:05.804,LONG,25075.9,25080.0,3.099999999998545,1394.9999999993452,TIME
2025-10-06,2025-10-06 11:13:04.393,2025-10-06 11:43:04.740,LONG,25093.0,25109.0,15.0,6750.0,TIME
2025-10-06,2025-10-06 13:02:42.795,2025-10-06 13:32:42.969,LONG,25143.0,25190.0,46.0,20700.0,TIME
2025-10-06,2025-10-06 13:38:26.546,2025-10-06 14:08:26.990,LONG,25192.2,25172.0,-21.200000000000728,-9540.000000000327,TIME
2025-10-06,2025-10-06 14:17:00.383,2025-10-06 14:47:00.426,LONG,25164.0,25170.0,5.0,2250.0,TIME
2025-10-06,2025-10-06 14:54:18.320,2025-10-06 15:24:20.274,LONG,25186.4,25187.1,-0.3000000000029104,-135.00000000130967,TIME
2025-10-07,2025-10-07 09:15:33.292,2025-10-07 09:15:35.013,SHORT,25204.0,25210.0,-7.0,-3150.0,VWAP_CROSS
2025-10-07,2025-10-07 09:23:00.313,2025-10-07 09:24:56.934,LONG,25205.0,25200.0,-6.0,-2700.0,VWAP_CROSS
2025-10-07,2025-10-07 09:31:04.474,2025-10-07 09:31:12.450,LONG,25205.0,25201.2,-4.799999999999272,-2159.9999999996726,VWAP_CROSS
2025-10-07,2025-10-07 09:38:29.998,2025-10-07 09:58:55.579,LONG,25228.0,25274.5,45.5,20475.0,TRAIL_SL
2025-10-07,2025-10-07 10:12:26.980,2025-10-07 10:42:27.262,LONG,25285.0,25273.0,-13.0,-5850.0,TIME
2025-10-07,2025-10-07 10:59:18.280,2025-10-07 11:03:19.474,LONG,25264.0,25244.0,-21.0,-9450.0,VWAP_CROSS
2025-10-07,2025-10-07 11:13:37.075,2025-10-07 11:19:09.523,LONG,25250.0,25245.3,-5.700000000000728,-2565.0000000003274,VWAP_CROSS
2025-10-07,2025-10-07 11:25:46.250,2025-10-07 11:55:46.754,SHORT,25213.7,25226.0,-13.299999999999272,-5984.999999999673,TIME
2025-10-07,2025-10-07 13:02:26.564,2025-10-07 13:32:26.850,LONG,25283.0,25290.8,6.799999999999272,3059.9999999996726,TIME
2025-10-07,2025-10-07 13:42:29.129,2025-10-07 14:12:31.544,LONG,25300.0,25285.0,-16.0,-7200.0,TIME
2025-10-07,2025-10-07 14:29:55.844,2025-10-07 14:30:02.357,LONG,25261.0,25255.5,-6.5,-2925.0,VWAP_CROSS
2025-10-08,2025-10-08 09:16:09.631,2025-10-08 09:16:11.017,LONG,25200.0,25193.2,-7.799999999999272,-3509.9999999996726,VWAP_CROSS
2025-10-08,2025-10-08 09:22:57.309,2025-10-08 09:48:20.787,LONG,25251.0,25253.0,1.0,450.0,VWAP_CROSS
2025-10-08,2025-10-08 09:58:57.182,2025-10-08 10:00:28.940,LONG,25260.0,25254.1,-6.900000000001455,-3105.000000000655,VWAP_CROSS
2025-10-08,2025-10-08 10:16:22.456,2025-10-08 10:46:23.447,SHORT,25235.0,25204.0,30.0,13500.0,TIME
2025-10-08,2025-10-08 11:03:58.477,2025-10-08 11:23:04.119,SHORT,25158.1,25118.1,39.0,17550.0,TRAIL_SL
2025-10-08,2025-10-08 13:02:25.306,2025-10-08 13:09:41.096,SHORT,25168.0,25181.6,-14.599999999998545,-6569.999999999345,VWAP_CROSS
2025-10-08,2025-10-08 13:27:58.745,2025-10-08 13:31:18.199,LONG,25200.0,25178.4,-22.599999999998545,-10169.999999999345,VWAP_CROSS
2025-10-08,2025-10-08 13:38:48.518,2025-10-08 14:08:49.350,LONG,25214.0,25208.1,-6.900000000001455,-3105.000000000655,TIME
2025-10-08,2025-10-08 14:58:28.146,2025-10-08 15:28:28.194,SHORT,25137.4,25118.0,18.400000000001455,8280.000000000655,TIME
2025-10-09,2025-10-09 09:15:35.823,2025-10-09 09:15:51.458,LONG,25154.9,25151.8,-4.100000000002183,-1845.0000000009823,VWAP_CROSS
2025-10-09,2025-10-09 09:21:41.474,2025-10-09 09:35:21.492,LONG,25179.0,25172.0,-8.0,-3600.0,VWAP_CROSS
2025-10-09,2025-10-09 09:45:46.912,2025-10-09 09:48:44.034,SHORT,25153.3,25173.0,-20.700000000000728,-9315.000000000327,VWAP_CROSS
2025-10-09,2025-10-09 10:24:52.561,2025-10-09 10:54:53.300,LONG,25175.0,25187.7,11.700000000000728,5265.000000000327,TIME
2025-10-09,2025-10-09 11:00:42.352,2025-10-09 11:11:11.096,LONG,25216.0,25254.0,37.0,16650.0,TRAIL_SL
2025-10-09,2025-10-09 11:19:56.553,2025-10-09 11:42:19.742,LONG,25250.0,25276.0,25.0,11250.0,TRAIL_SL
2025-10-09,2025-10-09 13:55:29.198,2025-10-09 14:25:29.470,LONG,25279.7,25228.4,-52.29999999999927,-23534.999999999673,TIME
2025-10-09,2025-10-09 14:35:54.870,2025-10-09 15:05:20.460,LONG,25230.0,25271.6,40.599999999998545,18269.999999999345,TRAIL_SL
2025-10-10,2025-10-10 09:16:12.898,2025-10-10 09:16:13.957,LONG,25286.2,25280.1,-7.100000000002183,-3195.0000000009823,VWAP_CROSS
2025-10-10,2025-10-10 09:22:33.820,2025-10-10 09:52:03.560,LONG,25335.0,25375.5,39.5,17775.0,TRAIL_SL
2025-10-10,2025-10-10 09:58:45.949,2025-10-10 10:22:39.006,LONG,25374.0,25400.0,25.0,11250.0,TRAIL_SL
2025-10-10,2025-10-10 10:59:32.770,2025-10-10 11:29:33.269,LONG,25418.0,25421.9,2.900000000001455,1305.0000000006548,TIME
2025-10-10,2025-10-10 13:01:07.563,2025-10-10 13:31:07.833,LONG,25443.0,25437.0,-7.0,-3150.0,TIME
2025-10-10,2025-10-10 13:37:18.580,2025-10-10 14:07:18.629,LONG,25450.0,25439.4,-11.599999999998545,-5219.999999999345,TIME
2025-10-10,2025-10-10 14:48:03.630,2025-10-10 15:18:04.146,LONG,25412.1,25408.1,-5.0,-2250.0,TIME
2025-10-13,2025-10-13 09:15:37.126,2025-10-13 09:17:36.273,SHORT,25325.0,25287.2,36.79999999999927,16559.999999999673,TRAIL_SL
2025-10-13,2025-10-13 09:23:17.968,2025-10-13 09:23:18.461,SHORT,25305.1,25311.8,-7.700000000000728,-3465.0000000003274,VWAP_CROSS
2025-10-13,2025-10-13 09:32:30.220,2025-10-13 09:39:54.217,SHORT,25260.0,25292.0,-33.0,-14850.0,VWAP_CROSS
2025-10-13,2025-10-13 09:45:34.612,2025-10-13 09:51:09.200,LONG,25298.0,25290.4,-8.599999999998545,-3869.999999999345,VWAP_CROSS
2025-10-13,2025-10-13 10:01:54.245,2025-10-13 10:09:56.530,SHORT,25273.5,25290.0,-17.5,-7875.0,VWAP_CROSS
2025-10-13,2025-10-13 10:43:32.023,2025-10-13 10:43:38.758,LONG,25290.0,25285.1,-5.900000000001455,-2655.000000000655,VWAP_CROSS
2025-10-13,2025-10-13 13:00:41.370,2025-10-13 13:01:04.092,LONG,25288.0,25280.9,-8.099999999998545,-3644.999999999345,VWAP_CROSS
2025-10-13,2025-10-13 13:17:12.191,2025-10-13 13:17:47.128,LONG,25285.0,25280.5,-5.5,-2475.0,VWAP_CROSS
2025-10-13,2025-10-13 13:43:55.397,2025-10-13 13:44:14.390,LONG,25281.0,25280.5,-1.5,-675.0,VWAP_CROSS
2025-10-13,2025-10-13 14:03:34.472,2025-10-13 14:03:49.752,LONG,25283.4,25279.9,-4.5,-2025.0,VWAP_CROSS
2025-10-13,2025-10-13 14:09:53.417,2025-10-13 14:39:53.659,LONG,25294.0,25321.1,26.099999999998545,11744.999999999345,TIME
2025-10-13,2025-10-13 14:51:17.163,2025-10-13 15:21:17.698,LONG,25319.9,25318.2,-2.7000000000007276,-1215.0000000003274,TIME
2025-10-14,2025-10-14 09:15:35.479,2025-10-14 09:15:36.156,SHORT,25345.1,25347.5,-3.400000000001455,-1530.0000000006548,VWAP_CROSS
2025-10-14,2025-10-14 09:21:41.862,2025-10-14 09:26:55.529,LONG,25360.0,25354.1,-6.900000000001455,-3105.000000000655,VWAP_CROSS
2025-10-14,2025-10-14 09:32:52.512,2025-10-14 09:33:47.508,LONG,25360.0,25355.0,-6.0,-2700.0,VWAP_CROSS
2025-10-14,2025-10-14 09:40:33.640,2025-10-14 10:03:20.290,SHORT,25320.3,25272.9,46.39999999999782,20879.999999999018,TRAIL_SL
2025-10-14,2025-10-14 10:09:50.781,2025-10-14 10:39:51.337,SHORT,25274.0,25287.8,-14.799999999999272,-6659.999999999673,TIME
2025-10-14,2025-10-14 11:10:07.447,2025-10-14 11:22:48.388,SHORT,25243.9,25217.7,25.200000000000728,11340.000000000327,TRAIL_SL
2025-10-14,2025-10-14 14:35:45.965,2025-10-14 14:35:53.473,SHORT,25232.0,25240.5,-9.5,-4275.0,VWAP_CROSS
2025-10-14,2025-10-14 14:47:48.395,2025-10-14 14:52:50.387,SHORT,25231.1,25238.3,-8.200000000000728,-3690.0000000003274,VWAP_CROSS
2025-10-14,2025-10-14 15:11:46.186,2025-10-14 15:30:00.451,SHORT,25205.1,25190.0,14.099999999998545,6344.999999999345,EOD
2025-10-15,2025-10-15 09:16:15.023,2025-10-15 09:36:50.410,LONG,25330.0,25335.0,4.0,1800.0,VWAP_CROSS
2025-10-15,2025-10-15 09:46:07.726,2025-10-15 09:46:18.177,LONG,25336.7,25333.0,-4.700000000000728,-2115.0000000003274,VWAP_CROSS
2025-10-15,2025-10-15 10:14:54.725,2025-10-15 10:44:55.228,LONG,25344.0,25391.0,46.0,20700.0,TIME
2025-10-15,2025-10-15 10:51:56.244,2025-10-15 11:21:56.498,LONG,25390.0,25401.0,10.0,4500.0,TIME
2025-10-15,2025-10-15 11:27:53.239,2025-10-15 11:57:54.089,LONG,25406.7,25413.7,6.0,2700.0,TIME
2025-10-15,2025-10-15 13:02:04.590,2025-10-15 13:32:12.226,LONG,25433.0,25452.3,18.299999999999272,8234.999999999673,TIME
2025-10-15,2025-10-15 14:03:17.848,2025-10-15 14:33:17.869,LONG,25424.9,25431.0,5.099999999998545,2294.999999999345,TIME
2025-10-15,2025-10-15 14:49:54.126,2025-10-15 15:19:54.436,LONG,25405.0,25430.6,24.599999999998545,11069.999999999345,TIME
2025-10-15,2025-10-15 15:25:30.690,2025-10-15 15:30:00.169,LONG,25431.0,25433.9,1.9000000000014552,855.0000000006548,EOD
2025-10-16,2025-10-16 09:15:39.253,2025-10-16 09:16:09.643,LONG,25494.8,25492.0,-3.7999999999992724,-1709.9999999996726,VWAP_CROSS
2025-10-16,2025-10-16 09:22:12.741,2025-10-16 09:25:19.837,LONG,25504.5,25497.6,-7.900000000001455,-3555.000000000655,VWAP_CROSS
2025-10-16,2025-10-16 09:31:32.472,2025-10-16 09:39:15.740,LONG,25515.0,25502.3,-13.700000000000728,-6165.000000000327,VWAP_CROSS
2025-10-16,2025-10-16 09:45:17.746,2025-10-16 10:12:39.299,LONG,25515.0,25503.9,-12.099999999998545,-5444.999999999345,VWAP_CROSS
2025-10-16,2025-10-16 10:27:37.557,2025-10-16 10:57:37.628,LONG,25535.0,25541.0,5.0,2250.0,TIME
