Entry_Time,Type,Net_Pts,PnL_INR,Reason
2025-09-04 15:18:03.660,LONG,21.0,9450.0,TARGET
2025-09-05 09:16:06.547,LONG,-11.0,-4950.0,STOP
2025-09-05 09:35:39.919,SHORT,19.200000000000728,8640.000000000327,TARGET
2025-09-05 10:00:11.402,LONG,-11.80000000000291,-5310.00000000131,STOP
2025-09-05 10:16:09.398,LONG,-11.0,-4950.0,STOP
2025-09-05 10:39:17.732,LONG,-11.5,-5175.0,STOP
2025-09-05 11:11:51.982,LONG,-11.299999999999272,-5084.999999999673,STOP
2025-09-05 11:51:09.712,LONG,-11.0,-4950.0,STOP
2025-09-05 12:21:05.470,LONG,-11.599999999998545,-5219.999999999345,STOP
2025-09-05 13:00:56.736,LONG,-11.0,-4950.0,STOP
2025-09-05 13:20:56.782,SHORT,-11.099999999998545,-4994.999999999345,STOP
2025-09-05 13:38:01.022,LONG,19.400000000001455,8730.000000000655,TARGET
2025-09-05 14:03:19.961,SHORT,20.700000000000728,9315.000000000327,TARGET
2025-09-05 14:31:05.809,LONG,-11.0,-4950.0,STOP
2025-09-05 15:00:17.593,SHORT,-11.0,-4950.0,STOP
2025-09-08 09:15:42.357,LONG,-12.299999999999272,-5534.999999999673,STOP
2025-09-08 09:34:51.364,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-09-08 10:13:23.385,SHORT,20.0,9000.0,TARGET
2025-09-08 10:38:22.865,LONG,20.900000000001455,9405.000000000655,TARGET
2025-09-08 11:26:53.943,LONG,22.599999999998545,10169.999999999345,TARGET
2025-09-08 12:05:08.687,LONG,-16.900000000001455,-7605.000000000655,STOP
2025-09-08 12:37:20.767,LONG,6.200000000000728,2790.0000000003274,TIME
2025-09-08 14:09:00.564,LONG,19.0,8550.0,TARGET
2025-09-08 14:32:48.016,LONG,-11.0,-4950.0,STOP
2025-09-08 15:02:35.308,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-09-09 09:25:05.709,SHORT,-11.0,-4950.0,STOP
2025-09-09 10:03:16.496,SHORT,-11.0,-4950.0,STOP
2025-09-09 10:39:33.671,SHORT,-11.0,-4950.0,STOP
2025-09-09 14:03:51.066,LONG,-12.900000000001455,-5805.000000000655,STOP
2025-09-10 09:16:08.425,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-09-10 09:43:33.775,LONG,-11.0,-4950.0,STOP
2025-09-10 10:32:25.905,LONG,-11.400000000001455,-5130.000000000655,STOP
2025-09-10 11:21:20.005,SHORT,-11.80000000000291,-5310.00000000131,STOP
2025-09-10 12:11:04.721,LONG,-13.5,-6075.0,STOP
2025-09-10 13:16:45.538,SHORT,-11.0,-4950.0,STOP
2025-09-10 13:57:41.498,LONG,-11.0,-4950.0,STOP
2025-09-10 14:22:59.766,SHORT,-11.0,-4950.0,STOP
2025-09-10 14:42:14.735,SHORT,-11.200000000000728,-5040.000000000327,STOP
2025-09-11 09:16:06.860,SHORT,-12.900000000001455,-5805.000000000655,STOP
2025-09-11 09:43:11.830,LONG,-11.0,-4950.0,STOP
2025-09-11 10:03:20.616,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-09-11 11:46:24.699,LONG,-11.0,-4950.0,STOP
2025-09-11 13:54:39.065,SHORT,-11.0,-4950.0,STOP
2025-09-12 09:18:47.742,SHORT,-7.099999999998545,-3194.999999999345,TIME
2025-09-12 11:07:33.034,LONG,19.0,8550.0,TARGET
2025-09-12 12:05:24.825,SHORT,-11.799999999999272,-5309.999999999673,STOP
2025-09-12 13:56:27.899,LONG,-11.0,-4950.0,STOP
2025-09-18 09:18:55.289,SHORT,-12.700000000000728,-5715.000000000327,STOP
2025-09-18 09:43:07.162,LONG,-12.0,-5400.0,STOP
2025-09-18 10:10:25.056,SHORT,-11.400000000001455,-5130.000000000655,STOP
2025-09-18 12:26:49.242,SHORT,-12.799999999999272,-5759.999999999673,STOP
2025-09-18 12:43:41.965,SHORT,-11.0,-4950.0,STOP
2025-09-18 13:01:46.695,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-09-18 13:51:55.070,SHORT,5.900000000001455,2655.000000000655,TIME
2025-09-18 14:45:27.949,LONG,19.0,8550.0,TARGET
2025-09-22 09:18:52.706,LONG,19.0,8550.0,TARGET
2025-09-22 09:40:55.221,SHORT,-11.799999999999272,-5309.999999999673,STOP
2025-09-22 10:04:49.968,LONG,-13.0,-5850.0,STOP
2025-09-22 10:42:31.241,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-09-22 11:21:50.758,SHORT,-11.0,-4950.0,STOP
2025-09-22 11:40:02.256,LONG,7.0,3150.0,TIME
2025-09-22 13:04:18.471,SHORT,-11.0,-4950.0,STOP
2025-09-22 13:28:06.585,LONG,-11.700000000000728,-5265.000000000327,STOP
2025-09-22 14:29:36.893,SHORT,19.0,8550.0,TARGET
2025-09-22 14:55:26.408,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-09-23 09:20:05.071,LONG,-11.799999999999272,-5309.999999999673,STOP
2025-09-23 09:41:30.338,SHORT,19.899999999997817,8954.999999999018,TARGET
2025-09-23 10:13:56.858,LONG,-11.0,-4950.0,STOP
2025-09-23 10:42:45.381,SHORT,-11.400000000001455,-5130.000000000655,STOP
2025-09-23 11:03:52.025,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-09-23 11:25:55.651,LONG,-11.0,-4950.0,STOP
2025-09-23 12:17:40.741,SHORT,-11.0,-4950.0,STOP
2025-09-23 12:35:45.543,LONG,21.0,9450.0,TARGET
2025-09-23 13:29:05.098,LONG,22.0,9900.0,TARGET
2025-09-23 13:55:18.009,SHORT,-13.599999999998545,-6119.999999999345,STOP
2025-09-23 14:47:02.174,SHORT,-11.0,-4950.0,STOP
2025-09-23 15:15:27.499,LONG,-11.0,-4950.0,STOP
2025-09-25 09:16:22.206,LONG,20.0,9000.0,TARGET
2025-09-25 09:36:10.395,SHORT,-11.5,-5175.0,STOP
2025-09-25 09:57:26.115,LONG,-11.599999999998545,-5219.999999999345,STOP
2025-09-25 10:36:11.658,SHORT,-5.0,-2250.0,TIME
2025-09-25 11:26:50.900,SHORT,-11.099999999998545,-4994.999999999345,STOP
2025-09-25 11:51:55.477,SHORT,-11.0,-4950.0,STOP
2025-09-25 12:11:32.203,LONG,-12.100000000002183,-5445.000000000982,STOP
2025-09-25 12:45:34.895,LONG,20.900000000001455,9405.000000000655,TARGET
2025-09-25 13:32:58.599,LONG,-11.700000000000728,-5265.000000000327,STOP
2025-09-25 13:52:13.218,SHORT,19.5,8775.0,TARGET
2025-09-25 14:26:34.133,LONG,-13.400000000001455,-6030.000000000655,STOP
2025-09-25 14:53:42.875,LONG,-11.700000000000728,-5265.000000000327,STOP
2025-09-25 15:22:34.127,SHORT,-11.0,-4950.0,STOP
2025-10-03 12:10:52.642,SHORT,-11.599999999998545,-5219.999999999345,STOP
2025-10-03 12:34:31.463,SHORT,-14.700000000000728,-6615.000000000327,STOP
2025-10-03 14:36:16.501,LONG,19.0,8550.0,TARGET
2025-10-03 14:59:58.253,LONG,-12.0,-5400.0,STOP
2025-10-06 09:18:24.902,LONG,-11.0,-4950.0,STOP
2025-10-06 09:36:07.707,LONG,19.0,8550.0,TARGET
2025-10-06 09:57:55.575,LONG,20.600000000002183,9270.000000000982,TARGET
2025-10-06 11:20:32.359,LONG,19.0,8550.0,TARGET
2025-10-06 11:59:03.677,SHORT,-11.799999999999272,-5309.999999999673,STOP
2025-10-06 12:31:00.004,SHORT,-11.100000000002183,-4995.000000000982,STOP
2025-10-06 13:49:09.633,SHORT,-11.0,-4950.0,STOP
2025-10-06 14:19:09.213,SHORT,-11.5,-5175.0,STOP
2025-10-06 14:52:24.908,LONG,-11.0,-4950.0,STOP
2025-10-07 09:15:38.275,LONG,-11.30000000000291,-5085.00000000131,STOP
2025-10-07 09:31:38.278,LONG,19.099999999998545,8594.999999999345,TARGET
2025-10-07 10:14:44.740,SHORT,-11.400000000001455,-5130.000000000655,STOP
2025-10-07 10:38:12.738,LONG,-11.0,-4950.0,STOP
2025-10-07 11:04:30.789,LONG,-11.600000000002183,-5220.000000000982,STOP
2025-10-07 11:29:25.023,LONG,-11.0,-4950.0,STOP
2025-10-07 12:00:39.114,LONG,19.200000000000728,8640.000000000327,TARGET
2025-10-07 12:56:02.552,SHORT,-12.700000000000728,-5715.000000000327,STOP
2025-10-07 13:15:29.063,LONG,-13.0,-5850.0,STOP
2025-10-07 14:14:07.115,LONG,-11.0,-4950.0,STOP
2025-10-07 14:37:09.368,LONG,-11.0,-4950.0,STOP
2025-10-07 15:00:45.954,SHORT,20.200000000000728,9090.000000000327,TARGET
2025-10-08 09:16:46.639,LONG,19.0,8550.0,TARGET
2025-10-08 09:36:43.930,LONG,-11.0,-4950.0,STOP
2025-10-08 10:20:51.950,SHORT,19.0,8550.0,TARGET
2025-10-08 11:06:00.431,SHORT,19.0,8550.0,TARGET
2025-10-08 11:30:07.564,SHORT,-11.0,-4950.0,STOP
2025-10-08 11:52:04.055,LONG,-11.099999999998545,-4994.999999999345,STOP
2025-10-08 12:17:07.255,SHORT,-11.0,-4950.0,STOP
2025-10-08 12:35:49.345,LONG,19.0,8550.0,TARGET
2025-10-08 13:06:34.911,SHORT,-11.0,-4950.0,STOP
2025-10-08 13:28:29.905,SHORT,-11.0,-4950.0,STOP
2025-10-08 14:01:28.596,LONG,-11.200000000000728,-5040.000000000327,STOP
2025-10-08 14:23:28.345,SHORT,-11.0,-4950.0,STOP
2025-10-08 14:49:21.200,SHORT,-12.099999999998545,-5444.999999999345,STOP
2025-10-08 15:12:04.647,SHORT,-11.5,-5175.0,STOP
2025-10-09 09:16:09.205,SHORT,-11.19999999999709,-5039.99999999869,STOP
2025-10-09 09:36:46.033,LONG,-12.0,-5400.0,STOP
2025-10-09 10:00:43.027,SHORT,-12.0,-5400.0,STOP
2025-10-09 10:20:41.511,SHORT,-11.900000000001455,-5355.000000000655,STOP
2025-10-09 10:39:33.027,SHORT,-11.0,-4950.0,STOP
2025-10-09 11:01:06.815,LONG,19.5,8775.0,TARGET
2025-10-09 11:34:33.113,LONG,-11.299999999999272,-5084.999999999673,STOP
2025-10-09 12:02:51.096,SHORT,-13.400000000001455,-6030.000000000655,STOP
2025-10-09 12:34:24.155,LONG,-11.0,-4950.0,STOP
2025-10-09 13:33:10.571,SHORT,-11.599999999998545,-5219.999999999345,STOP
2025-10-09 14:11:00.974,LONG,-12.900000000001455,-5805.000000000655,STOP
2025-10-09 14:29:43.730,LONG,20.0,9000.0,TARGET
2025-10-09 15:03:31.020,LONG,-12.799999999999272,-5759.999999999673,STOP
2025-10-10 09:15:45.236,LONG,-12.299999999999272,-5534.999999999673,STOP
2025-10-10 09:31:47.664,LONG,-12.0,-5400.0,STOP
2025-10-10 10:03:45.729,LONG,-11.0,-4950.0,STOP
2025-10-10 10:23:11.991,SHORT,-11.0,-4950.0,STOP
2025-10-10 10:54:55.480,LONG,21.0,9450.0,TARGET
2025-10-10 11:34:13.488,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-10-10 11:52:23.880,SHORT,-11.0,-4950.0,STOP
2025-10-10 12:42:04.037,LONG,19.5,8775.0,TARGET
2025-10-10 13:15:13.330,LONG,-11.0,-4950.0,STOP
2025-10-10 13:56:27.621,LONG,-13.5,-6075.0,STOP
2025-10-10 14:19:46.143,SHORT,-11.899999999997817,-5354.999999999018,STOP
2025-10-10 14:41:41.614,LONG,-11.0,-4950.0,STOP
2025-10-13 09:15:40.008,SHORT,21.299999999999272,9584.999999999673,TARGET
2025-10-13 09:34:19.847,SHORT,-11.0,-4950.0,STOP
2025-10-13 09:55:27.993,SHORT,-14.400000000001455,-6480.000000000655,STOP
2025-10-13 10:27:28.253,LONG,19.0,8550.0,TARGET
2025-10-13 11:02:55.797,LONG,-11.799999999999272,-5309.999999999673,STOP
2025-10-13 11:46:30.057,LONG,0.0,0.0,TIME
2025-10-13 12:46:09.687,LONG,-11.0,-4950.0,STOP
2025-10-13 13:04:45.868,SHORT,-11.0,-4950.0,STOP
2025-10-13 13:31:24.937,LONG,-11.0,-4950.0,STOP
2025-10-13 14:23:44.227,LONG,19.400000000001455,8730.000000000655,TARGET
2025-10-13 14:56:02.680,SHORT,19.0,8550.0,TARGET
2025-10-14 09:17:27.945,LONG,-11.19999999999709,-5039.99999999869,STOP
2025-10-14 09:38:49.047,SHORT,19.299999999999272,8684.999999999673,TARGET
2025-10-14 10:01:30.414,SHORT,19.700000000000728,8865.000000000327,TARGET
2025-10-14 10:21:24.050,SHORT,-11.900000000001455,-5355.000000000655,STOP
2025-10-14 10:42:05.460,SHORT,-11.400000000001455,-5130.000000000655,STOP
2025-10-14 11:10:58.167,SHORT,-11.0,-4950.0,STOP
2025-10-14 11:35:23.607,LONG,-11.5,-5175.0,STOP
2025-10-14 12:05:05.811,SHORT,19.599999999998545,8819.999999999345,TARGET
2025-10-14 12:30:01.797,SHORT,-11.299999999999272,-5084.999999999673,STOP
2025-10-14 12:46:19.321,LONG,-11.600000000002183,-5220.000000000982,STOP
2025-10-14 13:26:14.351,LONG,-12.700000000000728,-5715.000000000327,STOP
2025-10-14 13:47:46.902,LONG,-15.400000000001455,-6930.000000000655,STOP
2025-10-14 14:10:21.097,SHORT,-11.200000000000728,-5040.000000000327,STOP
2025-10-14 14:33:06.315,LONG,20.0,9000.0,TARGET
2025-10-14 14:58:47.916,SHORT,-12.200000000000728,-5490.000000000327,STOP
2025-10-15 09:17:45.962,LONG,21.200000000000728,9540.000000000327,TARGET
2025-10-15 09:46:19.472,SHORT,-11.0,-4950.0,STOP
2025-10-15 10:10:27.720,LONG,19.900000000001455,8955.000000000655,TARGET
2025-10-15 10:34:26.477,LONG,-11.0,-4950.0,STOP
2025-10-15 11:03:26.289,SHORT,-11.0,-4950.0,STOP
2025-10-15 11:55:36.255,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-10-15 12:26:52.060,SHORT,-11.399999999997817,-5129.999999999018,STOP
2025-10-15 12:55:01.069,LONG,19.0,8550.0,TARGET
2025-10-15 13:49:27.844,SHORT,19.0,8550.0,TARGET
2025-10-15 14:48:47.375,SHORT,-11.0,-4950.0,STOP
2025-10-16 09:17:14.705,LONG,-11.0,-4950.0,STOP
2025-10-16 09:39:59.388,SHORT,-12.299999999999272,-5534.999999999673,STOP
2025-10-16 09:59:54.038,SHORT,-11.299999999999272,-5084.999999999673,STOP
2025-10-16 10:23:06.560,SHORT,-12.099999999998545,-5444.999999999345,STOP
2025-10-16 11:30:08.608,LONG,-13.80000000000291,-6210.00000000131,STOP
2025-10-16 11:51:35.366,LONG,19.299999999999272,8684.999999999673,TARGET
2025-10-16 12:38:25.559,LONG,-11.900000000001455,-5355.000000000655,STOP
2025-10-16 13:18:08.374,SHORT,-11.0,-4950.0,STOP
2025-10-16 14:07:54.229,LONG,-11.5,-5175.0,STOP
2025-10-16 14:36:12.455,LONG,-11.0,-4950.0,STOP
2025-10-17 09:16:47.171,LONG,-11.600000000002183,-5220.000000000982,STOP
2025-10-17 09:35:10.699,LONG,-12.5,-5625.0,STOP
2025-10-17 09:52:05.501,LONG,19.400000000001455,8730.000000000655,TARGET
2025-10-17 10:13:52.643,LONG,-13.0,-5850.0,STOP
2025-10-17 10:32:15.588,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-10-17 10:51:49.184,LONG,19.0,8550.0,TARGET
2025-10-17 11:13:03.335,LONG,-12.0,-5400.0,STOP
2025-10-17 11:42:01.830,SHORT,20.5,9225.0,TARGET
2025-10-17 11:59:01.947,LONG,19.0,8550.0,TARGET
2025-10-17 12:41:30.015,SHORT,-11.0,-4950.0,STOP
2025-10-17 13:01:53.022,LONG,-11.900000000001455,-5355.000000000655,STOP
2025-10-17 13:24:36.564,SHORT,19.0,8550.0,TARGET
2025-10-17 13:50:37.820,SHORT,-13.099999999998545,-5894.999999999345,STOP
2025-10-17 14:11:21.589,LONG,-13.099999999998545,-5894.999999999345,STOP
2025-10-17 14:35:38.661,LONG,20.5,9225.0,TARGET
2025-10-17 14:54:34.414,LONG,-11.900000000001455,-5355.000000000655,STOP
2025-10-17 15:11:47.405,LONG,-11.400000000001455,-5130.000000000655,STOP
2025-10-20 09:16:24.454,SHORT,-12.599999999998545,-5669.999999999345,STOP
2025-10-20 09:35:00.409,SHORT,-11.200000000000728,-5040.000000000327,STOP
2025-10-20 09:52:38.408,SHORT,-11.299999999999272,-5084.999999999673,STOP
2025-10-20 10:16:28.419,SHORT,19.599999999998545,8819.999999999345,TARGET
2025-10-20 10:46:12.720,LONG,-11.200000000000728,-5040.000000000327,STOP
2025-10-20 11:19:06.192,SHORT,-12.0,-5400.0,STOP
2025-10-20 11:41:05.245,SHORT,-11.0,-4950.0,STOP
2025-10-20 12:17:16.518,SHORT,-13.400000000001455,-6030.000000000655,STOP
2025-10-20 13:03:07.762,LONG,-11.099999999998545,-4994.999999999345,STOP
2025-10-20 13:43:47.873,SHORT,-11.0,-4950.0,STOP
2025-10-20 14:14:56.584,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-10-20 14:49:03.594,LONG,-11.0,-4950.0,STOP
2025-10-23 09:21:18.432,SHORT,-12.099999999998545,-5444.999999999345,STOP
2025-10-23 09:41:43.698,LONG,-14.700000000000728,-6615.000000000327,STOP
2025-10-23 10:05:11.429,LONG,19.0,8550.0,TARGET
2025-10-23 10:42:26.304,SHORT,-11.099999999998545,-4994.999999999345,STOP
2025-10-23 11:17:17.027,SHORT,-11.899999999997817,-5354.999999999018,STOP
2025-10-23 11:42:45.006,LONG,20.799999999999272,9359.999999999673,TARGET
2025-10-23 13:17:16.559,LONG,-11.599999999998545,-5219.999999999345,STOP
2025-10-23 13:43:36.861,LONG,-12.0,-5400.0,STOP
2025-10-23 14:01:07.421,SHORT,-12.5,-5625.0,STOP
2025-10-23 14:20:04.365,SHORT,-11.700000000000728,-5265.000000000327,STOP
2025-10-23 15:00:29.920,SHORT,20.399999999997817,9179.999999999018,TARGET
2025-10-23 15:19:42.686,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-10-24 09:16:30.166,SHORT,21.0,9450.0,TARGET
2025-10-24 09:37:57.639,LONG,19.200000000000728,8640.000000000327,TARGET
2025-10-24 09:56:47.702,LONG,-12.0,-5400.0,STOP
2025-10-24 10:17:50.536,SHORT,21.200000000000728,9540.000000000327,TARGET
2025-10-24 10:40:25.769,SHORT,-12.799999999999272,-5759.999999999673,STOP
2025-10-24 11:08:59.235,LONG,-11.0,-4950.0,STOP
2025-10-24 11:36:33.501,LONG,20.0,9000.0,TARGET
2025-10-24 12:03:11.263,SHORT,-11.0,-4950.0,STOP
2025-10-24 12:23:21.028,LONG,21.700000000000728,9765.000000000327,TARGET
2025-10-24 12:43:21.601,LONG,-11.900000000001455,-5355.000000000655,STOP
2025-10-24 13:09:16.315,LONG,-11.0,-4950.0,STOP
2025-10-24 13:29:20.034,SHORT,19.099999999998545,8594.999999999345,TARGET
2025-10-24 13:50:07.362,SHORT,-11.799999999999272,-5309.999999999673,STOP
2025-10-24 14:09:32.652,SHORT,-11.299999999999272,-5084.999999999673,STOP
2025-10-24 14:27:19.110,LONG,-11.0,-4950.0,STOP
2025-10-24 14:49:42.624,LONG,-12.599999999998545,-5669.999999999345,STOP
2025-10-27 09:17:05.571,LONG,-11.299999999999272,-5084.999999999673,STOP
2025-10-27 09:39:46.043,LONG,19.0,8550.0,TARGET
2025-10-27 10:03:31.531,SHORT,-11.0,-4950.0,STOP
2025-10-27 10:27:18.802,SHORT,19.5,8775.0,TARGET
2025-10-27 10:59:34.079,LONG,19.899999999997817,8954.999999999018,TARGET
2025-10-27 11:20:57.669,LONG,-12.200000000000728,-5490.000000000327,STOP
2025-10-27 11:44:57.988,SHORT,-11.900000000001455,-5355.000000000655,STOP
2025-10-27 12:28:03.415,SHORT,19.200000000000728,8640.000000000327,TARGET
2025-10-27 12:47:05.941,LONG,-11.5,-5175.0,STOP
2025-10-27 13:09:59.001,SHORT,20.80000000000291,9360.00000000131,TARGET
2025-10-27 13:40:48.209,SHORT,-11.400000000001455,-5130.000000000655,STOP
2025-10-27 14:10:36.194,SHORT,-11.5,-5175.0,STOP
2025-10-27 14:38:56.276,SHORT,20.0,9000.0,TARGET
2025-10-27 15:03:46.161,SHORT,-11.799999999999272,-5309.999999999673,STOP
2025-10-28 09:16:19.419,SHORT,-12.200000000000728,-5490.000000000327,STOP
2025-10-28 09:32:54.763,LONG,19.099999999998545,8594.999999999345,TARGET
2025-10-28 09:53:43.142,SHORT,-11.0,-4950.0,STOP
2025-10-28 10:12:29.998,SHORT,-13.200000000000728,-5940.000000000327,STOP
2025-10-28 10:39:27.778,SHORT,-11.099999999998545,-4994.999999999345,STOP
2025-10-28 11:07:48.255,LONG,20.799999999999272,9359.999999999673,TARGET
2025-10-28 11:39:11.272,LONG,-12.5,-5625.0,STOP
2025-10-28 12:06:21.573,SHORT,-12.799999999999272,-5759.999999999673,STOP
2025-10-28 12:37:18.322,LONG,-11.599999999998545,-5219.999999999345,STOP
2025-10-28 12:57:12.033,SHORT,-11.099999999998545,-4994.999999999345,STOP
2025-10-28 13:24:38.541,LONG,20.099999999998545,9044.999999999345,TARGET
2025-10-28 13:42:50.814,SHORT,19.100000000002183,8595.000000000982,TARGET
2025-10-28 14:00:51.837,LONG,-13.400000000001455,-6030.000000000655,STOP
2025-10-28 14:25:33.151,SHORT,20.0,9000.0,TARGET
2025-10-28 14:43:38.148,LONG,-11.200000000000728,-5040.000000000327,STOP
2025-10-28 15:00:08.367,LONG,19.0,8550.0,TARGET
2025-10-31 10:30:49.854,SHORT,22.0,9900.0,TARGET
2025-10-31 11:01:00.348,SHORT,19.0,8550.0,TARGET
2025-10-31 11:20:44.361,LONG,-12.0,-5400.0,STOP
2025-10-31 11:38:23.565,SHORT,-11.0,-4950.0,STOP
2025-10-31 12:00:32.190,LONG,-11.299999999999272,-5084.999999999673,STOP
2025-10-31 12:55:19.058,LONG,-12.0,-5400.0,STOP
2025-10-31 13:22:48.371,SHORT,19.0,8550.0,TARGET
2025-10-31 13:47:43.179,SHORT,-11.5,-5175.0,STOP
2025-10-31 14:19:27.596,LONG,9.0,4050.0,TIME
2025-11-04 09:15:58.789,LONG,-11.700000000000728,-5265.000000000327,STOP
2025-11-04 09:35:14.783,SHORT,-11.0,-4950.0,STOP
2025-11-04 09:58:30.361,LONG,-11.0,-4950.0,STOP
2025-11-04 10:15:48.142,SHORT,-11.0,-4950.0,STOP
2025-11-04 10:59:27.453,LONG,-12.200000000000728,-5490.000000000327,STOP
2025-11-04 11:26:04.763,SHORT,-11.900000000001455,-5355.000000000655,STOP
2025-11-04 11:44:44.355,LONG,9.0,4050.0,TIME
2025-11-04 13:20:40.425,SHORT,-11.0,-4950.0,STOP
2025-11-04 14:03:27.967,SHORT,23.0,10350.0,TARGET
2025-11-04 14:43:30.988,SHORT,15.799999999999272,7109.999999999673,TIME
2025-11-06 09:16:46.911,LONG,-11.0,-4950.0,STOP
2025-11-06 09:34:47.963,LONG,-11.0,-4950.0,STOP
2025-11-06 09:54:53.432,LONG,-11.0,-4950.0,STOP
2025-11-06 10:12:48.205,SHORT,-12.799999999999272,-5759.999999999673,STOP
2025-11-06 10:29:13.021,SHORT,-11.0,-4950.0,STOP
2025-11-06 10:58:17.772,LONG,-11.0,-4950.0,STOP
2025-11-06 11:28:38.204,LONG,-11.0,-4950.0,STOP
2025-11-06 12:07:46.760,LONG,-11.599999999998545,-5219.999999999345,STOP
2025-11-06 12:46:48.079,LONG,22.400000000001455,10080.000000000655,TARGET
2025-11-06 13:06:31.587,SHORT,19.5,8775.0,TARGET
2025-11-06 13:34:20.810,SHORT,19.0,8550.0,TARGET
2025-11-06 13:56:11.107,LONG,-11.0,-4950.0,STOP
2025-11-06 14:29:00.336,LONG,19.400000000001455,8730.000000000655,TARGET
2025-11-06 15:11:02.523,SHORT,-11.0,-4950.0,STOP
2025-11-07 09:16:02.766,SHORT,22.799999999999272,10259.999999999673,TARGET
2025-11-07 09:39:16.027,LONG,-11.200000000000728,-5040.000000000327,STOP
2025-11-07 09:56:47.826,SHORT,-11.0,-4950.0,STOP
2025-11-07 10:20:20.053,LONG,-11.0,-4950.0,STOP
2025-11-07 10:37:49.266,LONG,-11.0,-4950.0,STOP
2025-11-07 11:14:03.687,LONG,20.900000000001455,9405.000000000655,TARGET
2025-11-07 11:46:41.402,SHORT,-11.0,-4950.0,STOP
2025-11-07 12:46:06.431,LONG,-12.099999999998545,-5444.999999999345,STOP
2025-11-07 13:22:47.873,LONG,20.0,9000.0,TARGET
