Date,Entry Time,Exit Time,Type,Entry Price,Exit Price,Net Points,PnL,Reason,Cumulative PnL,Peak,Drawdown
2025-09-22,2025-09-22 14:01:06.599,2025-09-22 14:07:58.399,SHORT,25339.1,25360.0,-21.900000000001455,-9855.000000000655,SL,-104850.00000001634,59939.99999999214,-164790.0000000085
2025-09-22,2025-09-22 14:14:29.107,2025-09-22 14:40:25.924,SHORT,25351.3,25290.7,59.599999999998545,26819.999999999345,TP,-78030.000000017,59939.99999999214,-137970.00000000914
2025-09-22,2025-09-22 14:47:43.189,2025-09-22 15:17:44.185,LONG,25255.7,25265.1,8.399999999997817,3779.9999999990177,TIME,-74250.00000001799,59939.99999999214,-134190.00000001013
2025-09-23,2025-09-23 09:16:46.334,2025-09-23 09:25:06.825,LONG,25281.7,25261.5,-21.200000000000728,-9540.000000000327,SL,-83790.0000000183,59939.99999999214,-143730.00000001045
2025-09-23,2025-09-23 09:31:39.338,2025-09-23 09:42:04.353,LONG,25230.0,25208.0,-23.0,-10350.0,SL,-94140.0000000183,59939.99999999214,-154080.00000001045
2025-09-23,2025-09-23 09:48:28.605,2025-09-23 10:18:28.636,LONG,25194.6,25203.1,7.5,3375.0,TIME,-90765.0000000183,59939.99999999214,-150705.00000001045
2025-09-23,2025-09-23 10:24:36.855,2025-09-23 10:54:37.847,LONG,25182.0,25193.4,10.400000000001455,4680.000000000655,TIME,-86085.00000001765,59939.99999999214,-146025.00000000978
2025-09-23,2025-09-23 11:03:37.494,2025-09-23 11:12:48.185,LONG,25193.7,25173.6,-21.100000000002183,-9495.000000000982,SL,-95580.00000001863,59939.99999999214,-155520.00000001077
2025-09-23,2025-09-23 11:19:13.270,2025-09-23 11:49:13.525,LONG,25163.0,25182.3,18.299999999999272,8234.999999999673,TIME,-87345.00000001895,59939.99999999214,-147285.0000000111
2025-09-23,2025-09-23 11:56:00.549,2025-09-23 12:26:00.702,LONG,25195.0,25210.2,14.200000000000728,6390.000000000327,TIME,-80955.00000001863,59939.99999999214,-140895.00000001077
2025-09-23,2025-09-23 12:31:37.471,2025-09-23 13:01:37.970,LONG,25229.9,25270.7,39.79999999999927,17909.999999999673,TIME,-63045.000000018954,59939.99999999214,-122985.00000001109
2025-09-23,2025-09-23 13:13:03.350,2025-09-23 13:43:03.557,LONG,25271.0,25295.2,23.200000000000728,10440.000000000327,TIME,-52605.00000001863,59939.99999999214,-112545.00000001077
2025-09-23,2025-09-23 13:51:17.517,2025-09-23 13:57:04.838,LONG,25309.0,25285.0,-25.0,-11250.0,SL,-63855.00000001863,59939.99999999214,-123795.00000001077
2025-09-23,2025-09-23 14:03:28.866,2025-09-23 14:15:04.633,LONG,25297.0,25277.0,-21.0,-9450.0,SL,-73305.00000001863,59939.99999999214,-133245.00000001077
2025-09-23,2025-09-23 14:25:08.045,2025-09-23 14:30:47.050,LONG,25295.0,25275.0,-21.0,-9450.0,SL,-82755.00000001863,59939.99999999214,-142695.00000001077
2025-09-23,2025-09-23 14:37:58.905,2025-09-23 15:02:35.480,LONG,25280.0,25260.0,-21.0,-9450.0,SL,-92205.00000001863,59939.99999999214,-152145.00000001077
2025-09-23,2025-09-23 15:08:05.828,2025-09-23 15:30:01.196,LONG,25255.0,25252.1,-3.900000000001455,-1755.0000000006548,EOD,-93960.00000001928,59939.99999999214,-153900.0000000114
2025-09-25,2025-09-25 09:15:59.628,2025-09-25 09:16:44.621,SHORT,25058.5,25079.0,-21.5,-9675.0,SL,-103635.00000001928,59939.99999999214,-163575.0000000114
2025-09-25,2025-09-25 09:22:40.597,2025-09-25 09:52:40.632,SHORT,25113.1,25096.4,15.69999999999709,7064.99999999869,TIME,-96570.00000002059,59939.99999999214,-156510.00000001275
2025-09-25,2025-09-25 09:58:31.197,2025-09-25 10:03:22.876,LONG,25102.4,25080.4,-23.0,-10350.0,SL,-106920.00000002059,59939.99999999214,-166860.00000001275
2025-09-25,2025-09-25 10:10:27.171,2025-09-25 10:35:54.427,LONG,25083.5,25063.2,-21.299999999999272,-9584.999999999673,SL,-116505.00000002026,59939.99999999214,-176445.0000000124
2025-09-25,2025-09-25 10:42:04.170,2025-09-25 11:12:04.400,LONG,25048.1,25070.0,20.900000000001455,9405.000000000655,TIME,-107100.0000000196,59939.99999999214,-167040.00000001176
2025-09-25,2025-09-25 11:17:53.752,2025-09-25 11:42:01.723,LONG,25070.0,25050.0,-21.0,-9450.0,SL,-116550.0000000196,59939.99999999214,-176490.00000001176
2025-09-25,2025-09-25 11:47:42.215,2025-09-25 12:17:43.241,SHORT,25030.6,25024.0,5.599999999998545,2519.999999999345,TIME,-114030.00000002026,59939.99999999214,-173970.0000000124
2025-09-25,2025-09-25 12:25:36.901,2025-09-25 12:55:37.678,LONG,25021.4,25030.0,7.599999999998545,3419.999999999345,TIME,-110610.00000002091,59939.99999999214,-170550.00000001304
2025-09-25,2025-09-25 13:02:15.840,2025-09-25 13:32:19.357,LONG,25036.6,25034.6,-3.0,-1350.0,TIME,-111960.00000002091,59939.99999999214,-171900.00000001304
2025-09-25,2025-09-25 13:45:32.621,2025-09-25 13:57:20.479,LONG,25051.4,25031.3,-21.100000000002183,-9495.000000000982,SL,-121455.00000002189,59939.99999999214,-181395.00000001403
2025-09-25,2025-09-25 14:03:06.667,2025-09-25 14:11:22.538,LONG,25029.0,25008.6,-21.400000000001455,-9630.000000000655,SL,-131085.00000002253,59939.99999999214,-191025.00000001467
2025-09-25,2025-09-25 14:17:23.904,2025-09-25 14:35:13.211,LONG,25023.5,25003.0,-21.5,-9675.0,SL,-140760.00000002253,59939.99999999214,-200700.00000001467
2025-09-25,2025-09-25 14:40:57.749,2025-09-25 14:51:53.399,LONG,25006.9,24986.9,-21.0,-9450.0,SL,-150210.00000002253,59939.99999999214,-210150.00000001467
2025-09-25,2025-09-25 14:57:43.190,2025-09-25 15:27:43.973,SHORT,24991.9,24972.0,18.900000000001455,8505.000000000655,TIME,-141705.0000000219,59939.99999999214,-201645.00000001403
2025-10-03,2025-10-03 11:41:08.886,2025-10-03 12:11:09.124,LONG,24942.0,24955.3,12.299999999999272,5534.999999999673,TIME,-136170.0000000222,59939.99999999214,-196110.00000001435
2025-10-03,2025-10-03 12:16:52.633,2025-10-03 12:34:01.396,LONG,24943.0,24919.8,-24.200000000000728,-10890.000000000327,SL,-147060.00000002253,59939.99999999214,-207000.00000001467
2025-10-03,2025-10-03 12:40:11.175,2025-10-03 13:10:11.453,LONG,24934.8,24961.8,26.0,11700.0,TIME,-135360.00000002253,59939.99999999214,-195300.00000001467
2025-10-03,2025-10-03 13:34:29.209,2025-10-03 14:04:29.463,LONG,24948.0,24950.0,1.0,450.0,TIME,-134910.00000002253,59939.99999999214,-194850.00000001467
2025-10-03,2025-10-03 14:11:13.246,2025-10-03 14:41:13.477,LONG,24938.3,24984.4,45.10000000000218,20295.000000000982,TIME,-114615.00000002154,59939.99999999214,-174555.00000001368
2025-10-03,2025-10-03 14:46:44.245,2025-10-03 15:16:44.758,LONG,24990.0,25003.5,12.5,5625.0,TIME,-108990.00000002154,59939.99999999214,-168930.00000001368
2025-10-06,2025-10-06 09:17:51.632,2025-10-06 09:29:33.722,LONG,25015.0,24995.0,-21.0,-9450.0,SL,-118440.00000002154,59939.99999999214,-178380.00000001368
2025-10-06,2025-10-06 09:35:05.936,2025-10-06 09:50:13.992,LONG,25000.0,25060.0,59.0,26550.0,TP,-91890.00000002154,59939.99999999214,-151830.00000001368
2025-10-06,2025-10-06 09:57:30.517,2025-10-06 10:27:30.526,LONG,25040.0,25073.0,32.0,14400.0,TIME,-77490.00000002154,59939.99999999214,-137430.00000001368
2025-10-06,2025-10-06 10:33:27.708,2025-10-06 11:03:27.756,SHORT,25079.5,25086.0,-7.5,-3375.0,TIME,-80865.00000002154,59939.99999999214,-140805.00000001368
2025-10-06,2025-10-06 11:09:54.392,2025-10-06 11:39:54.570,LONG,25082.1,25105.0,21.900000000001455,9855.000000000655,TIME,-71010.00000002088,59939.99999999214,-130950.00000001302
2025-10-06,2025-10-06 11:46:37.378,2025-10-06 12:16:38.133,LONG,25102.2,25118.0,14.799999999999272,6659.999999999673,TIME,-64350.00000002121,59939.99999999214,-124290.00000001336
2025-10-06,2025-10-06 12:24:32.845,2025-10-06 12:54:32.976,LONG,25117.0,25123.2,5.200000000000728,2340.0000000003274,TIME,-62010.00000002088,59939.99999999214,-121950.00000001302
2025-10-06,2025-10-06 13:00:00.189,2025-10-06 13:09:16.350,SHORT,25135.3,25157.0,-22.700000000000728,-10215.000000000327,SL,-72225.00000002122,59939.99999999214,-132165.00000001336
2025-10-06,2025-10-06 13:15:08.658,2025-10-06 13:45:09.115,LONG,25156.1,25183.3,26.200000000000728,11790.000000000327,TIME,-60435.00000002089,59939.99999999214,-120375.00000001304
2025-10-06,2025-10-06 13:50:57.652,2025-10-06 14:20:58.222,LONG,25165.0,25165.0,-1.0,-450.0,TIME,-60885.00000002089,59939.99999999214,-120825.00000001304
2025-10-06,2025-10-06 14:30:00.960,2025-10-06 15:00:01.347,LONG,25160.0,25184.0,23.0,10350.0,TIME,-50535.00000002089,59939.99999999214,-110475.00000001304
2025-10-07,2025-10-07 09:15:33.292,2025-10-07 09:37:45.116,SHORT,25204.0,25224.4,-21.400000000001455,-9630.000000000655,SL,-60165.000000021544,59939.99999999214,-120105.00000001368
2025-10-07,2025-10-07 09:43:20.507,2025-10-07 10:02:35.818,LONG,25234.0,25294.0,59.0,26550.0,TP,-33615.000000021544,59939.99999999214,-93555.00000001368
2025-10-07,2025-10-07 10:08:31.234,2025-10-07 10:28:20.572,LONG,25288.0,25266.1,-22.900000000001455,-10305.000000000655,SL,-43920.0000000222,59939.99999999214,-103860.00000001435
2025-10-07,2025-10-07 10:36:52.546,2025-10-07 11:03:19.474,LONG,25264.9,25244.0,-21.900000000001455,-9855.000000000655,SL,-53775.000000022854,59939.99999999214,-113715.00000001499
2025-10-07,2025-10-07 11:11:42.513,2025-10-07 11:21:07.425,LONG,25250.0,25227.0,-24.0,-10800.0,SL,-64575.000000022854,59939.99999999214,-124515.00000001499
2025-10-07,2025-10-07 11:26:33.514,2025-10-07 11:36:01.594,LONG,25220.0,25198.9,-22.099999999998545,-9944.999999999345,SL,-74520.0000000222,59939.99999999214,-134460.00000001435
2025-10-07,2025-10-07 11:42:01.594,2025-10-07 12:11:16.076,LONG,25210.0,25270.0,59.0,26550.0,TP,-47970.000000022206,59939.99999999214,-107910.00000001435
2025-10-07,2025-10-07 12:18:32.012,2025-10-07 12:48:32.366,LONG,25244.0,25260.0,15.0,6750.0,TIME,-41220.000000022206,59939.99999999214,-101160.00000001435
2025-10-07,2025-10-07 12:55:08.301,2025-10-07 13:25:08.364,LONG,25273.3,25288.0,13.700000000000728,6165.000000000327,TIME,-35055.00000002188,59939.99999999214,-94995.00000001403
2025-10-07,2025-10-07 13:30:47.053,2025-10-07 13:33:11.808,LONG,25292.0,25271.1,-21.900000000001455,-9855.000000000655,SL,-44910.000000022534,59939.99999999214,-104850.00000001467
2025-10-07,2025-10-07 13:39:12.384,2025-10-07 14:09:12.595,LONG,25285.0,25302.0,16.0,7200.0,TIME,-37710.000000022534,59939.99999999214,-97650.00000001467
2025-10-07,2025-10-07 14:15:26.831,2025-10-07 14:20:32.621,LONG,25305.0,25285.0,-21.0,-9450.0,SL,-47160.000000022534,59939.99999999214,-107100.00000001467
2025-10-07,2025-10-07 14:26:40.168,2025-10-07 14:29:02.654,LONG,25282.0,25262.0,-21.0,-9450.0,SL,-56610.000000022534,59939.99999999214,-116550.00000001467
2025-10-07,2025-10-07 14:36:36.672,2025-10-07 15:06:37.610,LONG,25235.0,25228.0,-8.0,-3600.0,TIME,-60210.000000022534,59939.99999999214,-120150.00000001467
2025-10-08,2025-10-08 09:16:09.631,2025-10-08 09:23:24.309,LONG,25200.0,25260.1,59.099999999998545,26594.999999999345,TP,-33615.00000002319,59939.99999999214,-93555.00000001534
2025-10-08,2025-10-08 09:29:06.282,2025-10-08 09:48:20.787,LONG,25275.6,25253.0,-23.599999999998545,-10619.999999999345,SL,-44235.000000022534,59939.99999999214,-104175.00000001467
2025-10-08,2025-10-08 09:54:33.738,2025-10-08 10:24:34.283,SHORT,25250.0,25214.0,35.0,15750.0,TIME,-28485.000000022534,59939.99999999214,-88425.00000001467
2025-10-08,2025-10-08 10:31:20.435,2025-10-08 10:39:52.768,SHORT,25206.9,25227.2,-21.299999999999272,-9584.999999999673,SL,-38070.000000022206,59939.99999999214,-98010.00000001435
2025-10-08,2025-10-08 10:46:37.480,2025-10-08 10:57:51.830,LONG,25203.0,25179.8,-24.200000000000728,-10890.000000000327,SL,-48960.000000022534,59939.99999999214,-108900.00000001467
2025-10-08,2025-10-08 11:03:38.521,2025-10-08 11:07:22.539,LONG,25155.0,25135.0,-21.0,-9450.0,SL,-58410.000000022534,59939.99999999214,-118350.00000001467
2025-10-08,2025-10-08 11:12:57.614,2025-10-08 11:15:39.340,LONG,25140.0,25120.0,-21.0,-9450.0,SL,-67860.00000002253,59939.99999999214,-127800.00000001467
2025-10-08,2025-10-08 11:21:33.070,2025-10-08 11:51:33.284,LONG,25107.0,25134.1,26.099999999998545,11744.999999999345,TIME,-56115.00000002318,59939.99999999214,-116055.00000001532
2025-10-08,2025-10-08 12:00:36.075,2025-10-08 12:05:08.765,LONG,25138.0,25116.0,-23.0,-10350.0,SL,-66465.00000002318,59939.99999999214,-126405.00000001532
2025-10-08,2025-10-08 12:11:02.816,2025-10-08 12:24:03.640,LONG,25126.0,25105.4,-21.599999999998545,-9719.999999999345,SL,-76185.00000002253,59939.99999999214,-136125.00000001467
2025-10-08,2025-10-08 12:30:05.049,2025-10-08 12:54:59.577,LONG,25107.0,25167.9,59.900000000001455,26955.000000000655,TP,-49230.00000002187,59939.99999999214,-109170.00000001401
2025-10-08,2025-10-08 13:00:25.295,2025-10-08 13:06:42.433,LONG,25176.0,25155.5,-21.5,-9675.0,SL,-58905.00000002187,59939.99999999214,-118845.00000001401
2025-10-08,2025-10-08 13:12:16.880,2025-10-08 13:42:19.527,LONG,25185.0,25215.0,29.0,13050.0,TIME,-45855.00000002187,59939.99999999214,-105795.00000001401
2025-10-08,2025-10-08 13:48:32.653,2025-10-08 14:06:55.527,LONG,25215.0,25192.1,-23.900000000001455,-10755.000000000655,SL,-56610.00000002253,59939.99999999214,-116550.00000001467
2025-10-08,2025-10-08 14:12:26.395,2025-10-08 14:23:28.345,LONG,25165.0,25145.0,-21.0,-9450.0,SL,-66060.00000002253,59939.99999999214,-126000.00000001467
2025-10-08,2025-10-08 14:30:41.125,2025-10-08 14:50:59.455,LONG,25145.0,25125.0,-21.0,-9450.0,SL,-75510.00000002253,59939.99999999214,-135450.00000001467
2025-10-08,2025-10-08 14:56:54.652,2025-10-08 15:10:57.120,LONG,25130.3,25108.7,-22.599999999998545,-10169.999999999345,SL,-85680.00000002187,59939.99999999214,-145620.00000001403
2025-10-09,2025-10-09 09:15:35.823,2025-10-09 09:16:29.848,LONG,25154.9,25132.2,-23.700000000000728,-10665.000000000327,SL,-96345.0000000222,59939.99999999214,-156285.00000001435
2025-10-09,2025-10-09 09:21:58.239,2025-10-09 09:43:58.467,LONG,25182.0,25161.6,-21.400000000001455,-9630.000000000655,SL,-105975.00000002286,59939.99999999214,-165915.00000001502
2025-10-09,2025-10-09 09:50:32.670,2025-10-09 10:11:29.274,LONG,25150.0,25130.0,-21.0,-9450.0,SL,-115425.00000002286,59939.99999999214,-175365.00000001502
2025-10-09,2025-10-09 10:17:34.333,2025-10-09 10:36:07.289,LONG,25135.0,25195.2,59.20000000000073,26640.000000000327,TP,-88785.00000002253,59939.99999999214,-148725.00000001467
2025-10-09,2025-10-09 10:42:31.433,2025-10-09 11:08:53.331,LONG,25195.0,25258.0,62.0,27900.0,TP,-60885.00000002253,59939.99999999214,-120825.00000001467
2025-10-09,2025-10-09 11:14:54.807,2025-10-09 11:19:43.830,LONG,25267.9,25246.6,-22.30000000000291,-10035.00000000131,SL,-70920.00000002384,59939.99999999214,-130860.00000001598
2025-10-09,2025-10-09 11:29:01.609,2025-10-09 11:59:02.321,LONG,25255.9,25259.9,3.0,1350.0,TIME,-69570.00000002384,59939.99999999214,-129510.00000001598
2025-10-09,2025-10-09 12:05:35.725,2025-10-09 12:35:35.852,LONG,25252.5,25260.6,7.099999999998545,3194.999999999345,TIME,-66375.00000002449,59939.99999999214,-126315.00000001663
2025-10-09,2025-10-09 12:41:37.619,2025-10-09 13:11:37.640,LONG,25238.0,25250.0,11.0,4950.0,TIME,-61425.00000002449,59939.99999999214,-121365.00000001663
2025-10-09,2025-10-09 13:18:25.615,2025-10-09 13:48:26.210,LONG,25254.9,25268.2,12.299999999999272,5534.999999999673,TIME,-55890.00000002482,59939.99999999214,-115830.00000001697
2025-10-09,2025-10-09 13:55:28.912,2025-10-09 14:13:27.911,LONG,25279.7,25253.6,-27.100000000002183,-12195.000000000982,SL,-68085.0000000258,59939.99999999214,-128025.00000001794
2025-10-09,2025-10-09 14:18:58.911,2025-10-09 14:20:10.910,LONG,25250.0,25225.3,-25.700000000000728,-11565.000000000327,SL,-79650.00000002614,59939.99999999214,-139590.00000001828
2025-10-09,2025-10-09 14:25:52.445,2025-10-09 14:55:53.330,LONG,25230.0,25260.4,29.400000000001455,13230.000000000655,TIME,-66420.00000002548,59939.99999999214,-126360.00000001762
2025-10-10,2025-10-10 09:15:27.155,2025-10-10 09:22:01.145,LONG,25273.6,25334.0,59.400000000001455,26730.000000000655,TP,-39690.000000024826,59939.99999999214,-99630.00000001697
2025-10-10,2025-10-10 09:27:27.925,2025-10-10 09:57:28.475,LONG,25335.1,25375.5,39.400000000001455,17730.000000000655,TIME,-21960.00000002417,59939.99999999214,-81900.00000001631
2025-10-10,2025-10-10 10:03:36.453,2025-10-10 10:11:37.740,LONG,25384.5,25364.0,-21.5,-9675.0,SL,-31635.00000002417,59939.99999999214,-91575.00000001631
2025-10-10,2025-10-10 10:17:22.265,2025-10-10 10:47:23.226,LONG,25389.0,25387.0,-3.0,-1350.0,TIME,-32985.00000002417,59939.99999999214,-92925.00000001631
2025-10-10,2025-10-10 10:53:57.751,2025-10-10 11:04:11.023,SHORT,25406.1,25430.0,-24.900000000001455,-11205.000000000655,SL,-44190.000000024826,59939.99999999214,-104130.00000001697
2025-10-10,2025-10-10 11:10:37.997,2025-10-10 11:40:38.013,LONG,25414.7,25416.0,0.2999999999992724,134.99999999967258,TIME,-44055.00000002515,59939.99999999214,-103995.00000001729
2025-10-10,2025-10-10 11:51:10.770,2025-10-10 12:06:36.005,LONG,25425.0,25405.0,-21.0,-9450.0,SL,-53505.00000002515,59939.99999999214,-113445.00000001729
2025-10-10,2025-10-10 12:12:38.783,2025-10-10 12:42:38.813,LONG,25410.0,25424.5,13.5,6075.0,TIME,-47430.00000002515,59939.99999999214,-107370.00000001729
2025-10-10,2025-10-10 12:48:23.925,2025-10-10 13:18:24.085,LONG,25438.3,25443.5,4.200000000000728,1890.0000000003274,TIME,-45540.000000024826,59939.99999999214,-105480.00000001697
2025-10-10,2025-10-10 13:25:03.402,2025-10-10 13:28:49.623,LONG,25443.6,25423.3,-21.299999999999272,-9584.999999999673,SL,-55125.0000000245,59939.99999999214,-115065.00000001665
2025-10-10,2025-10-10 13:34:28.373,2025-10-10 14:04:28.631,SHORT,25449.1,25440.0,8.099999999998545,3644.999999999345,TIME,-51480.00000002515,59939.99999999214,-111420.00000001729
2025-10-10,2025-10-10 14:10:02.885,2025-10-10 14:19:51.616,LONG,25435.0,25415.0,-21.0,-9450.0,SL,-60930.00000002515,59939.99999999214,-120870.00000001729
2025-10-10,2025-10-10 14:26:43.134,2025-10-10 14:46:03.000,LONG,25439.9,25419.6,-21.30000000000291,-9585.00000000131,SL,-70515.00000002646,59939.99999999214,-130455.0000000186
2025-10-10,2025-10-10 14:53:44.681,2025-10-10 15:04:08.673,LONG,25425.0,25405.0,-21.0,-9450.0,SL,-79965.00000002646,59939.99999999214,-139905.0000000186
2025-10-13,2025-10-13 09:15:35.705,2025-10-13 09:31:19.940,SHORT,25326.9,25265.4,60.5,27225.0,TP,-52740.000000026455,59939.99999999214,-112680.0000000186
2025-10-13,2025-10-13 09:37:43.613,2025-10-13 10:07:45.235,LONG,25256.2,25270.2,13.0,5850.0,TIME,-46890.000000026455,59939.99999999214,-106830.0000000186
2025-10-13,2025-10-13 10:15:09.987,2025-10-13 10:20:03.800,LONG,25285.0,25264.7,-21.299999999999272,-9584.999999999673,SL,-56475.00000002613,59939.99999999214,-116415.00000001828
2025-10-13,2025-10-13 10:28:47.256,2025-10-13 10:58:48.047,LONG,25280.0,25266.6,-14.400000000001455,-6480.000000000655,TIME,-62955.00000002678,59939.99999999214,-122895.00000001892
2025-10-13,2025-10-13 11:05:04.127,2025-10-13 11:23:05.769,LONG,25270.0,25245.0,-26.0,-11700.0,SL,-74655.00000002678,59939.99999999214,-134595.00000001892
2025-10-13,2025-10-13 11:30:05.143,2025-10-13 11:54:47.330,SHORT,25250.6,25270.6,-21.0,-9450.0,SL,-84105.00000002678,59939.99999999214,-144045.00000001892
2025-10-13,2025-10-13 12:00:38.424,2025-10-13 12:22:57.821,LONG,25275.0,25255.0,-21.0,-9450.0,SL,-93555.00000002678,59939.99999999214,-153495.00000001892
2025-10-13,2025-10-13 12:29:34.096,2025-10-13 12:59:34.330,LONG,25270.0,25285.0,14.0,6300.0,TIME,-87255.00000002678,59939.99999999214,-147195.00000001892
2025-10-13,2025-10-13 13:05:05.341,2025-10-13 13:35:05.410,LONG,25266.0,25283.9,16.900000000001455,7605.000000000655,TIME,-79650.00000002612,59939.99999999214,-139590.00000001828
2025-10-13,2025-10-13 13:40:42.661,2025-10-13 14:08:13.876,SHORT,25277.1,25297.2,-21.100000000002183,-9495.000000000982,SL,-89145.0000000271,59939.99999999214,-149085.00000001924
2025-10-13,2025-10-13 14:14:08.159,2025-10-13 14:44:08.209,LONG,25294.0,25317.0,22.0,9900.0,TIME,-79245.0000000271,59939.99999999214,-139185.00000001924
2025-10-13,2025-10-13 14:50:15.191,2025-10-13 15:03:48.708,LONG,25316.0,25295.0,-22.0,-9900.0,SL,-89145.0000000271,59939.99999999214,-149085.00000001924
2025-10-14,2025-10-14 09:15:35.479,2025-10-14 09:23:10.232,SHORT,25345.1,25366.0,-21.900000000001455,-9855.000000000655,SL,-99000.00000002775,59939.99999999214,-158940.0000000199
2025-10-14,2025-10-14 09:28:46.519,2025-10-14 09:38:17.716,LONG,25365.7,25345.1,-21.600000000002183,-9720.000000000982,SL,-108720.00000002873,59939.99999999214,-168660.00000002087
2025-10-14,2025-10-14 09:45:38.311,2025-10-14 10:02:04.626,LONG,25307.8,25286.4,-22.399999999997817,-10079.999999999018,SL,-118800.00000002774,59939.99999999214,-178740.00000001988
2025-10-14,2025-10-14 10:07:47.315,2025-10-14 10:21:24.050,LONG,25268.9,25242.6,-27.30000000000291,-12285.00000000131,SL,-131085.00000002905,59939.99999999214,-191025.0000000212
2025-10-14,2025-10-14 10:27:13.573,2025-10-14 10:57:13.900,LONG,25279.0,25286.0,6.0,2700.0,TIME,-128385.00000002905,59939.99999999214,-188325.0000000212
2025-10-14,2025-10-14 11:03:35.024,2025-10-14 11:09:34.624,LONG,25265.0,25243.0,-23.0,-10350.0,SL,-138735.00000002905,59939.99999999214,-198675.0000000212
2025-10-14,2025-10-14 11:16:22.313,2025-10-14 11:18:33.843,LONG,25231.2,25210.4,-21.799999999999272,-9809.999999999673,SL,-148545.00000002873,59939.99999999214,-208485.00000002087
2025-10-14,2025-10-14 11:23:59.844,2025-10-14 11:25:12.168,LONG,25210.0,25184.1,-26.900000000001455,-12105.000000000655,SL,-160650.0000000294,59939.99999999214,-220590.00000002154
2025-10-14,2025-10-14 11:30:45.315,2025-10-14 11:40:21.315,SHORT,25197.3,25220.0,-23.700000000000728,-10665.000000000327,SL,-171315.00000002972,59939.99999999214,-231255.00000002186
2025-10-14,2025-10-14 11:50:47.280,2025-10-14 12:20:47.543,SHORT,25211.0,25186.1,23.900000000001455,10755.000000000655,TIME,-160560.00000002905,59939.99999999214,-220500.0000000212
2025-10-14,2025-10-14 12:29:16.594,2025-10-14 12:39:58.856,LONG,25155.9,25135.0,-21.900000000001455,-9855.000000000655,SL,-170415.0000000297,59939.99999999214,-230355.00000002183
2025-10-14,2025-10-14 12:45:54.064,2025-10-14 13:15:55.122,LONG,25138.0,25145.1,6.099999999998545,2744.999999999345,TIME,-167670.00000003033,59939.99999999214,-227610.00000002247
2025-10-14,2025-10-14 13:21:35.635,2025-10-14 13:51:36.143,LONG,25135.0,25182.4,46.400000000001455,20880.000000000655,TIME,-146790.0000000297,59939.99999999214,-206730.00000002183
2025-10-14,2025-10-14 14:00:10.128,2025-10-14 14:30:10.416,LONG,25178.0,25208.7,29.700000000000728,13365.000000000327,TIME,-133425.00000002937,59939.99999999214,-193365.0000000215
2025-10-14,2025-10-14 14:35:45.965,2025-10-14 14:45:44.186,SHORT,25232.0,25252.0,-21.0,-9450.0,SL,-142875.00000002937,59939.99999999214,-202815.0000000215
2025-10-14,2025-10-14 14:51:24.437,2025-10-14 15:21:24.803,SHORT,25228.2,25201.0,26.200000000000728,11790.000000000327,TIME,-131085.00000002905,59939.99999999214,-191025.0000000212
2025-10-14,2025-10-14 15:27:04.931,2025-10-14 15:30:00.451,SHORT,25190.0,25190.0,-1.0,-450.0,EOD,-131535.00000002905,59939.99999999214,-191475.0000000212
2025-10-15,2025-10-15 09:16:15.023,2025-10-15 09:46:15.434,LONG,25330.0,25337.6,6.599999999998545,2969.999999999345,TIME,-128565.0000000297,59939.99999999214,-188505.00000002183
2025-10-15,2025-10-15 09:52:02.670,2025-10-15 10:22:02.970,LONG,25310.0,25365.0,54.0,24300.0,TIME,-104265.0000000297,59939.99999999214,-164205.00000002183
2025-10-15,2025-10-15 10:27:48.947,2025-10-15 10:57:49.466,LONG,25379.0,25407.0,27.0,12150.0,TIME,-92115.0000000297,59939.99999999214,-152055.00000002183
2025-10-15,2025-10-15 11:04:24.901,2025-10-15 11:34:25.030,LONG,25403.0,25410.5,6.5,2925.0,TIME,-89190.0000000297,59939.99999999214,-149130.00000002183
2025-10-15,2025-10-15 11:40:25.753,2025-10-15 12:10:33.523,LONG,25410.0,25406.1,-4.900000000001455,-2205.000000000655,TIME,-91395.00000003036,59939.99999999214,-151335.0000000225
2025-10-15,2025-10-15 12:16:15.025,2025-10-15 12:46:15.028,LONG,25400.9,25421.0,19.099999999998545,8594.999999999345,TIME,-82800.00000003101,59939.99999999214,-142740.00000002317
2025-10-15,2025-10-15 12:52:29.806,2025-10-15 13:22:32.009,LONG,25420.0,25451.0,30.0,13500.0,TIME,-69300.00000003101,59939.99999999214,-129240.00000002315
2025-10-15,2025-10-15 13:29:03.830,2025-10-15 13:49:27.844,LONG,25455.0,25435.0,-21.0,-9450.0,SL,-78750.00000003101,59939.99999999214,-138690.00000002317
2025-10-15,2025-10-15 13:55:15.587,2025-10-15 14:05:09.128,LONG,25435.1,25415.1,-21.0,-9450.0,SL,-88200.00000003101,59939.99999999214,-148140.00000002317
2025-10-15,2025-10-15 14:13:02.352,2025-10-15 14:43:02.883,LONG,25415.0,25422.0,6.0,2700.0,TIME,-85500.00000003101,59939.99999999214,-145440.00000002317
2025-10-15,2025-10-15 14:49:43.360,2025-10-15 15:13:46.374,SHORT,25406.0,25426.0,-21.0,-9450.0,SL,-94950.00000003101,59939.99999999214,-154890.00000002317
2025-10-15,2025-10-15 15:19:24.669,2025-10-15 15:30:00.169,SHORT,25429.4,25433.9,-5.5,-2475.0,EOD,-97425.00000003101,59939.99999999214,-157365.00000002317
