Entry_Time,Type,Entry,Exit,Net_Pts,PnL_INR,Reason
2025-09-03 10:42:14.447,LONG,24673.3,24681.8,7.5,3375.0,TIME
2025-09-03 11:22:30.649,SHORT,24687.0,24693.0,-7.0,-3150.0,TIME
2025-09-03 12:12:41.992,LONG,24749.2,24758.0,7.799999999999272,3509.9999999996726,TIME
2025-09-03 12:50:16.223,SHORT,24721.5,24701.5,19.0,8550.0,TARGET
2025-09-03 13:25:02.818,SHORT,24720.0,24734.5,-15.5,-6975.0,STOP
2025-09-03 13:58:44.477,LONG,24760.0,24780.0,19.0,8550.0,TARGET
2025-09-04 09:16:16.072,LONG,24981.6,24960.8,-21.799999999999272,-9809.999999999673,STOP
2025-09-04 09:33:10.886,LONG,25020.0,25005.4,-15.599999999998545,-7019.999999999345,STOP
2025-09-04 09:57:19.640,SHORT,25002.9,24981.0,20.900000000001455,9405.000000000655,TARGET
2025-09-04 10:26:15.589,SHORT,24962.0,24941.2,19.799999999999272,8909.999999999673,TARGET
2025-09-04 10:44:43.161,LONG,24919.6,24941.4,20.80000000000291,9360.00000000131,TARGET
2025-09-04 11:16:50.202,SHORT,24918.0,24932.6,-15.599999999998545,-7019.999999999345,STOP
2025-09-04 11:52:27.444,SHORT,24918.0,24933.0,-16.0,-7200.0,STOP
2025-09-04 12:18:55.218,SHORT,24897.0,24876.0,20.0,9000.0,TARGET
2025-09-04 12:44:41.889,LONG,24918.0,24938.0,19.0,8550.0,TARGET
2025-09-04 13:37:40.497,LONG,24922.0,24907.2,-15.799999999999272,-7109.999999999673,STOP
2025-09-04 14:17:42.907,LONG,24873.2,24858.0,-16.200000000000728,-7290.000000000327,STOP
2025-09-04 14:44:30.766,LONG,24872.0,24857.8,-15.200000000000728,-6840.000000000327,STOP
2025-09-04 15:02:56.312,SHORT,24842.0,24820.4,20.599999999998545,9269.999999999345,TARGET
2025-09-05 09:16:06.547,LONG,24905.0,24890.3,-15.700000000000728,-7065.000000000327,STOP
2025-09-05 09:35:11.904,SHORT,24901.6,24881.4,19.19999999999709,8639.99999999869,TARGET
2025-09-05 09:59:57.922,LONG,24882.2,24865.8,-17.400000000001455,-7830.000000000655,STOP
2025-09-05 10:21:11.252,LONG,24738.0,24720.5,-18.5,-8325.0,STOP
2025-09-05 10:39:21.926,LONG,24804.0,24790.0,-15.0,-6750.0,STOP
2025-09-05 11:05:33.757,SHORT,24786.7,24779.0,6.700000000000728,3015.0000000003274,TIME
2025-09-05 11:50:41.217,LONG,24769.8,24755.2,-15.599999999998545,-7019.999999999345,STOP
2025-09-05 12:15:06.267,SHORT,24742.2,24758.4,-17.200000000000728,-7740.000000000327,STOP
2025-09-05 12:35:05.748,SHORT,24725.0,24739.8,-15.799999999999272,-7109.999999999673,STOP
2025-09-05 13:00:47.974,LONG,24753.0,24736.6,-17.400000000001455,-7830.000000000655,STOP
2025-09-05 13:21:49.012,SHORT,24765.0,24779.0,-15.0,-6750.0,STOP
2025-09-05 13:45:50.018,LONG,24827.0,24849.0,21.0,9450.0,TARGET
2025-09-05 14:03:19.242,SHORT,24880.0,24860.0,19.0,8550.0,TARGET
2025-09-05 14:32:13.668,SHORT,24862.0,24841.2,19.799999999999272,8909.999999999673,TARGET
2025-09-05 14:51:54.549,SHORT,24836.0,24850.0,-15.0,-6750.0,STOP
2025-09-05 15:14:41.820,SHORT,24842.9,24858.0,-16.099999999998545,-7244.999999999345,STOP
2025-09-08 09:15:33.592,LONG,24905.6,24890.0,-16.599999999998545,-7469.999999999345,STOP
2025-09-08 09:34:09.849,LONG,24919.9,24940.6,19.69999999999709,8864.99999999869,TARGET
2025-09-08 09:58:31.853,LONG,24917.0,24902.5,-15.5,-6975.0,STOP
2025-09-08 10:29:50.130,SHORT,24887.8,24901.9,-15.100000000002183,-6795.000000000982,STOP
2025-09-08 11:16:16.996,SHORT,24907.3,24922.5,-16.200000000000728,-7290.000000000327,STOP
2025-09-08 12:15:14.176,LONG,24937.5,24923.4,-15.099999999998545,-6794.999999999345,STOP
2025-09-08 12:46:36.953,SHORT,24961.5,24966.0,-5.5,-2475.0,TIME
2025-09-08 13:49:47.528,LONG,24942.0,24927.7,-15.299999999999272,-6884.999999999673,STOP
2025-09-08 14:32:45.543,LONG,24972.0,24958.0,-15.0,-6750.0,STOP
2025-09-08 15:02:24.039,SHORT,24885.0,24899.0,-15.0,-6750.0,STOP
2025-09-09 09:24:56.152,SHORT,24942.0,24958.1,-17.099999999998545,-7694.999999999345,STOP
2025-09-09 09:48:19.642,SHORT,24950.0,24940.0,9.0,4050.0,TIME
2025-09-09 10:36:01.179,SHORT,24922.0,24915.0,6.0,2700.0,TIME
2025-09-09 11:13:30.262,LONG,24943.0,24926.0,-18.0,-8100.0,STOP
2025-09-09 12:22:06.755,LONG,24953.0,24938.5,-15.5,-6975.0,STOP
2025-09-09 12:48:12.242,LONG,24959.0,24944.1,-15.900000000001455,-7155.000000000655,STOP
2025-09-09 13:35:52.295,SHORT,24955.0,24945.0,9.0,4050.0,TIME
2025-09-09 14:16:04.804,SHORT,24955.0,24969.0,-15.0,-6750.0,STOP
2025-09-09 14:56:37.053,SHORT,24941.9,24947.9,-7.0,-3150.0,TIME
2025-09-10 09:15:47.489,SHORT,25023.0,25040.0,-18.0,-8100.0,STOP
2025-09-10 09:32:20.246,LONG,25068.0,25088.0,19.0,8550.0,TARGET
2025-09-10 09:59:42.747,SHORT,25082.5,25086.6,-5.099999999998545,-2294.999999999345,TIME
2025-09-10 10:42:09.719,SHORT,25094.0,25105.5,-12.5,-5625.0,TIME
2025-09-10 11:20:11.510,SHORT,25076.5,25090.8,-15.299999999999272,-6884.999999999673,STOP
2025-09-10 11:44:02.957,SHORT,25081.4,25071.1,9.30000000000291,4185.00000000131,TIME
2025-09-10 13:16:45.538,SHORT,25045.0,25059.8,-15.799999999999272,-7109.999999999673,STOP
2025-09-10 13:52:04.784,LONG,25064.3,25050.0,-15.299999999999272,-6884.999999999673,STOP
2025-09-10 14:40:55.825,SHORT,25051.0,25052.5,-2.5,-1125.0,TIME
2025-09-11 09:16:06.860,SHORT,25052.1,25067.2,-16.100000000002183,-7245.000000000982,STOP
2025-09-11 09:42:27.110,LONG,25077.9,25071.0,-7.900000000001455,-3555.000000000655,TIME
2025-09-11 13:54:10.697,SHORT,25110.5,25105.0,4.5,2025.0,TIME
2025-09-11 14:57:08.035,LONG,25108.0,25105.0,-4.0,-1800.0,TIME
2025-09-12 09:15:33.461,LONG,25160.0,25146.0,-15.0,-6750.0,STOP
2025-09-12 09:39:52.480,SHORT,25143.0,25157.0,-15.0,-6750.0,STOP
2025-09-12 10:16:10.486,SHORT,25161.4,25167.5,-7.099999999998545,-3194.999999999345,TIME
2025-09-12 11:00:51.508,LONG,25179.7,25205.0,24.299999999999272,10934.999999999673,TARGET
2025-09-12 11:40:49.093,LONG,25215.7,25201.4,-15.299999999999272,-6884.999999999673,STOP
2025-09-12 12:05:24.825,SHORT,25201.2,25210.0,-9.799999999999272,-4409.999999999673,TIME
2025-09-12 14:59:19.693,SHORT,25192.0,25207.3,-16.299999999999272,-7334.999999999673,STOP
2025-09-18 09:16:13.478,LONG,25497.0,25483.0,-15.0,-6750.0,STOP
2025-09-18 09:36:36.231,LONG,25513.0,25499.0,-15.0,-6750.0,STOP
2025-09-18 09:59:18.212,LONG,25503.2,25488.9,-15.299999999999272,-6884.999999999673,STOP
2025-09-18 10:43:31.992,LONG,25518.9,25520.0,0.09999999999854481,44.999999999345164,TIME
2025-09-18 12:26:49.242,SHORT,25495.8,25475.1,19.700000000000728,8865.000000000327,TARGET
2025-09-18 13:01:31.037,SHORT,25452.0,25446.8,4.200000000000728,1890.0000000003274,TIME
2025-09-18 14:08:08.266,SHORT,25451.5,25465.6,-15.099999999998545,-6794.999999999345,STOP
2025-09-18 14:30:42.022,LONG,25457.0,25443.0,-15.0,-6750.0,STOP
2025-09-18 14:52:11.532,LONG,25477.4,25497.5,19.099999999998545,8594.999999999345,TARGET
2025-09-22 09:18:52.706,LONG,25315.0,25335.0,19.0,8550.0,TARGET
2025-09-22 09:42:31.720,LONG,25383.0,25368.1,-15.900000000001455,-7155.000000000655,STOP
2025-09-22 10:21:35.504,SHORT,25373.8,25388.0,-15.200000000000728,-6840.000000000327,STOP
2025-09-22 11:21:50.758,SHORT,25350.0,25355.1,-6.099999999998545,-2744.999999999345,TIME
2025-09-22 11:59:19.259,SHORT,25362.5,25360.0,1.5,675.0,TIME
2025-09-22 13:03:35.347,SHORT,25368.0,25355.0,12.0,5400.0,TIME
2025-09-22 14:06:50.143,LONG,25352.0,25337.9,-15.099999999998545,-6794.999999999345,STOP
2025-09-22 14:43:14.996,SHORT,25273.0,25252.5,19.5,8775.0,TARGET
2025-09-22 15:05:38.009,SHORT,25285.8,25263.9,20.899999999997817,9404.999999999018,TARGET
2025-09-23 09:20:03.078,LONG,25285.0,25270.4,-15.599999999998545,-7019.999999999345,STOP
2025-09-23 09:41:28.595,SHORT,25224.0,25204.0,19.0,8550.0,TARGET
2025-09-23 10:01:28.846,LONG,25207.7,25190.8,-17.900000000001455,-8055.000000000655,STOP
2025-09-23 10:56:10.392,LONG,25201.0,25185.6,-16.400000000001455,-7380.000000000655,STOP
2025-09-23 11:15:41.014,LONG,25169.0,25171.0,1.0,450.0,TIME
2025-09-23 12:14:38.296,LONG,25213.0,25234.0,20.0,9000.0,TARGET
2025-09-23 12:52:07.740,SHORT,25253.0,25269.5,-17.5,-7875.0,STOP
2025-09-23 13:34:16.435,SHORT,25303.1,25312.8,-10.700000000000728,-4815.000000000327,TIME
2025-09-23 14:11:17.632,LONG,25329.0,25315.0,-15.0,-6750.0,STOP
2025-09-23 14:34:53.764,LONG,25289.3,25309.4,19.100000000002183,8595.000000000982,TARGET
2025-09-23 14:55:13.996,SHORT,25267.0,25283.6,-17.599999999998545,-7919.999999999345,STOP
2025-09-25 09:16:02.803,SHORT,25051.4,25069.0,-18.599999999998545,-8369.999999999345,STOP
2025-09-25 09:34:58.875,LONG,25107.0,25093.0,-15.0,-6750.0,STOP
2025-09-25 09:52:25.730,LONG,25097.3,25082.6,-15.700000000000728,-7065.000000000327,STOP
2025-09-25 10:36:06.906,SHORT,25058.2,25055.0,2.2000000000007276,990.0000000003274,TIME
2025-09-25 11:21:58.959,LONG,25080.0,25064.5,-16.5,-7425.0,STOP
2025-09-25 11:48:49.478,LONG,25039.0,25025.0,-15.0,-6750.0,STOP
2025-09-25 12:07:48.459,SHORT,25015.1,25029.9,-15.80000000000291,-7110.00000000131,STOP
2025-09-25 12:45:31.143,LONG,25012.0,25033.6,20.599999999998545,9269.999999999345,TARGET
2025-09-25 13:19:21.062,LONG,25038.9,25024.4,-15.5,-6975.0,STOP
2025-09-25 13:56:57.912,SHORT,25040.0,25020.0,19.0,8550.0,TARGET
2025-09-25 14:26:29.020,LONG,25019.9,25005.9,-15.0,-6750.0,STOP
2025-09-25 14:51:44.052,SHORT,24993.0,24970.0,22.0,9900.0,TARGET
2025-10-03 12:12:26.869,LONG,24964.8,24950.4,-15.399999999997817,-6929.999999999018,STOP
2025-10-03 12:34:01.926,SHORT,24918.8,24933.1,-15.299999999999272,-6884.999999999673,STOP
2025-10-03 13:41:37.461,LONG,24940.0,24945.0,4.0,1800.0,TIME
2025-10-03 14:18:23.994,SHORT,24928.0,24942.1,-15.099999999998545,-6794.999999999345,STOP
2025-10-03 14:43:45.733,SHORT,24990.9,25005.0,-15.099999999998545,-6794.999999999345,STOP
2025-10-06 09:18:19.977,LONG,25022.1,25008.1,-15.0,-6750.0,STOP
2025-10-06 09:45:57.560,LONG,25045.0,25047.0,1.0,450.0,TIME
2025-10-06 10:31:38.983,LONG,25073.0,25069.9,-4.099999999998545,-1844.9999999993452,TIME
2025-10-06 11:15:43.883,SHORT,25087.7,25101.7,-15.0,-6750.0,STOP
2025-10-06 11:46:02.639,SHORT,25101.0,25103.5,-3.5,-1575.0,TIME
2025-10-06 13:02:06.586,LONG,25143.0,25154.0,10.0,4500.0,TIME
2025-10-06 13:50:07.503,SHORT,25163.0,25177.8,-15.799999999999272,-7109.999999999673,STOP
2025-10-06 14:09:22.007,SHORT,25165.1,25158.4,5.69999999999709,2564.9999999986903,TIME
2025-10-06 14:49:35.737,LONG,25170.0,25190.0,19.0,8550.0,TARGET
2025-10-07 09:15:38.015,LONG,25211.7,25196.3,-16.400000000001455,-7380.000000000655,STOP
2025-10-07 09:37:45.116,LONG,25224.4,25245.0,19.599999999998545,8819.999999999345,TARGET
2025-10-07 10:07:37.038,SHORT,25282.0,25274.6,6.400000000001455,2880.000000000655,TIME
2025-10-07 10:59:22.106,SHORT,25254.9,25245.0,8.900000000001455,4005.000000000655,TIME
2025-10-07 11:43:07.763,LONG,25218.0,25238.0,19.0,8550.0,TARGET
2025-10-07 12:21:41.293,LONG,25248.0,25268.3,19.299999999999272,8684.999999999673,TARGET
2025-10-07 12:55:56.564,SHORT,25265.1,25279.7,-15.600000000002183,-7020.000000000982,STOP
2025-10-07 13:22:50.871,SHORT,25286.3,25266.1,19.200000000000728,8640.000000000327,TARGET
2025-10-07 13:59:31.218,SHORT,25291.0,25305.0,-15.0,-6750.0,STOP
2025-10-07 14:29:39.225,SHORT,25258.0,25274.1,-17.099999999998545,-7694.999999999345,STOP
2025-10-07 14:50:36.917,LONG,25262.0,25244.0,-19.0,-8550.0,STOP
2025-10-08 09:16:44.090,LONG,25207.0,25227.0,19.0,8550.0,TARGET
2025-10-08 09:34:20.013,SHORT,25270.0,25284.0,-15.0,-6750.0,STOP
2025-10-08 10:20:07.084,SHORT,25228.0,25208.0,19.0,8550.0,TARGET
2025-10-08 10:55:50.771,LONG,25201.0,25183.3,-18.700000000000728,-8415.000000000327,STOP
2025-10-08 11:15:05.304,SHORT,25122.0,25136.0,-15.0,-6750.0,STOP
2025-10-08 11:34:49.773,LONG,25127.1,25147.8,19.700000000000728,8865.000000000327,TARGET
2025-10-08 12:13:21.111,LONG,25135.7,25121.0,-15.700000000000728,-7065.000000000327,STOP
2025-10-08 12:39:07.838,LONG,25122.0,25107.9,-15.099999999998545,-6794.999999999345,STOP
2025-10-08 12:55:48.580,SHORT,25160.0,25174.0,-15.0,-6750.0,STOP
2025-10-08 13:18:42.580,LONG,25189.0,25209.0,19.0,8550.0,TARGET
2025-10-08 14:04:28.815,SHORT,25210.5,25187.3,22.200000000000728,9990.000000000327,TARGET
2025-10-08 14:31:16.677,LONG,25152.0,25137.9,-15.099999999998545,-6794.999999999345,STOP
2025-10-08 14:52:12.619,LONG,25135.0,25120.0,-16.0,-7200.0,STOP
2025-10-09 09:16:01.885,LONG,25162.2,25147.0,-16.200000000000728,-7290.000000000327,STOP
2025-10-09 09:32:56.513,LONG,25190.0,25175.0,-16.0,-7200.0,STOP
2025-10-09 09:53:53.761,LONG,25145.0,25130.7,-15.299999999999272,-6884.999999999673,STOP
2025-10-09 10:29:19.029,SHORT,25175.6,25190.0,-15.400000000001455,-6930.000000000655,STOP
2025-10-09 10:53:06.599,SHORT,25176.0,25192.0,-17.0,-7650.0,STOP
2025-10-09 11:11:08.055,SHORT,25257.4,25271.5,-15.099999999998545,-6794.999999999345,STOP
2025-10-09 11:29:22.845,LONG,25265.0,25285.0,19.0,8550.0,TARGET
2025-10-09 12:02:45.133,SHORT,25260.0,25239.4,19.599999999998545,8819.999999999345,TARGET
2025-10-09 12:33:59.112,LONG,25260.0,25246.0,-15.0,-6750.0,STOP
2025-10-09 13:33:06.207,SHORT,25270.0,25261.0,8.0,3600.0,TIME
2025-10-09 14:10:57.434,LONG,25273.0,25253.6,-20.400000000001455,-9180.000000000655,STOP
2025-10-09 14:29:38.438,LONG,25228.0,25248.2,19.200000000000728,8640.000000000327,TARGET
2025-10-09 15:00:34.823,LONG,25274.0,25270.0,-5.0,-2250.0,TIME
2025-10-10 09:15:45.236,LONG,25286.5,25272.2,-15.299999999999272,-6884.999999999673,STOP
2025-10-10 09:37:12.673,LONG,25364.0,25350.0,-15.0,-6750.0,STOP
2025-10-10 10:01:32.220,SHORT,25371.3,25385.5,-15.200000000000728,-6840.000000000327,STOP
2025-10-10 10:18:44.969,SHORT,25402.0,25393.5,7.5,3375.0,TIME
2025-10-10 10:56:17.613,LONG,25421.1,25441.1,19.0,8550.0,TARGET
2025-10-10 11:31:43.992,LONG,25428.3,25411.6,-17.700000000000728,-7965.000000000327,STOP
2025-10-10 11:52:02.004,SHORT,25418.0,25410.0,7.0,3150.0,TIME
2025-10-10 12:42:00.548,LONG,25420.0,25440.0,19.0,8550.0,TARGET
2025-10-10 13:04:20.550,SHORT,25435.3,25444.0,-9.700000000000728,-4365.000000000327,TIME
2025-10-10 13:40:56.360,SHORT,25455.5,25435.0,19.5,8775.0,TARGET
2025-10-10 14:33:31.602,LONG,25430.0,25416.0,-15.0,-6750.0,STOP
2025-10-13 09:15:40.008,SHORT,25315.0,25292.7,21.299999999999272,9584.999999999673,TARGET
2025-10-13 09:32:36.903,LONG,25268.9,25250.0,-19.900000000001455,-8955.000000000655,STOP
2025-10-13 09:50:13.231,SHORT,25302.5,25281.2,20.299999999999272,9134.999999999673,TARGET
2025-10-13 10:16:22.243,LONG,25285.0,25271.0,-15.0,-6750.0,STOP
2025-10-13 10:36:40.018,LONG,25298.0,25283.0,-16.0,-7200.0,STOP
2025-10-13 11:02:42.046,LONG,25269.0,25254.9,-15.099999999998545,-6794.999999999345,STOP
2025-10-13 11:46:28.583,LONG,25257.4,25278.0,19.599999999998545,8819.999999999345,TARGET
2025-10-13 12:46:08.215,LONG,25283.1,25267.7,-16.399999999997817,-7379.999999999018,STOP
2025-10-13 13:31:24.378,LONG,25278.0,25280.0,1.0,450.0,TIME
2025-10-13 14:14:44.170,SHORT,25286.3,25304.6,-19.299999999999272,-8684.999999999673,STOP
2025-10-13 14:42:58.971,SHORT,25312.8,25326.9,-15.100000000002183,-6795.000000000982,STOP
2025-10-13 15:03:48.708,SHORT,25295.0,25309.0,-15.0,-6750.0,STOP
2025-10-14 09:15:39.316,LONG,25353.2,25356.1,1.8999999999978172,854.9999999990177,TIME
2025-10-14 09:52:13.498,SHORT,25309.4,25323.9,-15.5,-6975.0,STOP
2025-10-14 10:08:47.811,LONG,25278.0,25263.4,-15.599999999998545,-7019.999999999345,STOP
2025-10-14 10:36:53.282,LONG,25292.0,25276.2,-16.799999999999272,-7559.999999999673,STOP
2025-10-14 11:05:13.338,LONG,25272.0,25257.7,-15.299999999999272,-6884.999999999673,STOP
2025-10-14 11:23:30.359,SHORT,25210.5,25184.1,25.400000000001455,11430.000000000655,TARGET
2025-10-14 11:55:42.724,LONG,25225.0,25211.0,-15.0,-6750.0,STOP
2025-10-14 12:14:51.766,LONG,25182.0,25165.6,-17.400000000001455,-7830.000000000655,STOP
2025-10-14 12:45:54.346,LONG,25145.0,25165.0,19.0,8550.0,TARGET
2025-10-14 13:14:30.397,LONG,25139.3,25160.0,19.700000000000728,8865.000000000327,TARGET
2025-10-14 13:47:40.888,LONG,25175.0,25160.0,-16.0,-7200.0,STOP
2025-10-14 14:12:12.138,SHORT,25177.6,25191.8,-15.200000000000728,-6840.000000000327,STOP
2025-10-14 14:35:54.725,LONG,25244.0,25230.0,-15.0,-6750.0,STOP
2025-10-14 15:07:13.125,SHORT,25212.4,25191.1,20.30000000000291,9135.00000000131,TARGET
2025-10-15 09:17:07.746,SHORT,25321.2,25336.0,-15.799999999999272,-7109.999999999673,STOP
2025-10-15 09:34:54.441,SHORT,25353.0,25331.2,20.799999999999272,9359.999999999673,TARGET
2025-10-15 09:54:55.192,LONG,25325.0,25310.0,-16.0,-7200.0,STOP
2025-10-15 10:15:03.974,LONG,25351.0,25373.0,21.0,9450.0,TARGET
2025-10-15 10:38:23.488,LONG,25394.0,25380.0,-15.0,-6750.0,STOP
2025-10-15 11:08:06.763,SHORT,25391.2,25407.0,-16.799999999999272,-7559.999999999673,STOP
2025-10-15 11:45:30.537,SHORT,25406.6,25422.0,-16.400000000001455,-7380.000000000655,STOP
2025-10-15 12:17:03.787,SHORT,25392.8,25407.0,-15.200000000000728,-6840.000000000327,STOP
2025-10-15 12:55:58.344,SHORT,25421.7,25429.0,-8.299999999999272,-3734.9999999996726,TIME
2025-10-15 13:33:46.605,LONG,25455.0,25440.1,-15.900000000001455,-7155.000000000655,STOP
2025-10-15 14:05:22.231,SHORT,25413.0,25427.5,-15.5,-6975.0,STOP
2025-10-15 14:29:32.739,LONG,25435.0,25421.0,-15.0,-6750.0,STOP
2025-10-15 15:03:44.652,LONG,25409.0,25429.0,19.0,8550.0,TARGET
2025-10-16 09:17:14.705,LONG,25505.0,25490.0,-16.0,-7200.0,STOP
2025-10-16 09:36:45.755,SHORT,25511.0,25491.0,19.0,8550.0,TARGET
2025-10-16 09:59:49.040,SHORT,25515.0,25529.2,-15.200000000000728,-6840.000000000327,STOP
2025-10-16 10:22:59.786,SHORT,25511.0,25525.0,-15.0,-6750.0,STOP
2025-10-16 10:48:05.515,LONG,25548.2,25533.5,-15.700000000000728,-7065.000000000327,STOP
2025-10-16 11:12:45.086,SHORT,25540.5,25554.9,-15.400000000001455,-6930.000000000655,STOP
2025-10-16 11:51:32.363,LONG,25541.5,25549.8,7.299999999999272,3284.9999999996726,TIME
2025-10-16 12:38:25.064,LONG,25603.0,25589.0,-15.0,-6750.0,STOP
2025-10-16 13:11:53.709,LONG,25608.0,25612.0,3.0,1350.0,TIME
2025-10-16 13:53:21.715,SHORT,25621.1,25636.0,-15.900000000001455,-7155.000000000655,STOP
2025-10-16 14:23:41.484,LONG,25657.5,25677.8,19.299999999999272,8684.999999999673,TARGET
2025-10-16 14:52:54.947,LONG,25679.1,25663.9,-16.19999999999709,-7289.99999999869,STOP
2025-10-17 09:15:51.331,LONG,25607.8,25628.8,20.0,9000.0,TARGET
2025-10-17 09:43:25.902,SHORT,25668.0,25684.0,-17.0,-7650.0,STOP
2025-10-17 10:02:20.648,LONG,25677.0,25697.0,19.0,8550.0,TARGET
2025-10-17 10:23:30.855,SHORT,25722.0,25736.0,-15.0,-6750.0,STOP
2025-10-17 10:43:49.154,SHORT,25732.0,25748.0,-17.0,-7650.0,STOP
2025-10-17 11:00:54.752,LONG,25796.2,25818.9,21.700000000000728,9765.000000000327,TARGET
2025-10-17 11:22:07.291,LONG,25823.0,25844.0,20.0,9000.0,TARGET
2025-10-17 11:50:36.939,SHORT,25801.0,25781.0,19.0,8550.0,TARGET
2025-10-17 12:15:43.012,SHORT,25817.0,25832.5,-16.5,-7425.0,STOP
2025-10-17 12:47:12.990,SHORT,25795.1,25773.0,21.099999999998545,9494.999999999345,TARGET
2025-10-17 13:07:02.306,SHORT,25704.5,25718.9,-15.400000000001455,-6930.000000000655,STOP
2025-10-17 13:27:23.338,SHORT,25730.0,25709.0,20.0,9000.0,TARGET
2025-10-17 13:50:16.777,SHORT,25680.0,25694.0,-15.0,-6750.0,STOP
2025-10-17 14:10:49.348,SHORT,25732.8,25748.0,-16.200000000000728,-7290.000000000327,STOP
2025-10-17 14:32:50.537,SHORT,25747.5,25762.5,-16.0,-7200.0,STOP
2025-10-17 14:54:20.862,LONG,25782.0,25766.5,-16.5,-7425.0,STOP
2025-10-20 09:16:11.885,LONG,25969.1,25952.2,-17.899999999997817,-8054.999999999018,STOP
2025-10-20 09:32:37.526,LONG,25932.0,25917.3,-15.700000000000728,-7065.000000000327,STOP
2025-10-20 09:49:43.241,SHORT,25866.2,25845.1,20.100000000002183,9045.000000000982,TARGET
2025-10-20 10:11:31.906,SHORT,25881.4,25898.9,-18.5,-8325.0,STOP
2025-10-20 10:46:08.908,LONG,25912.0,25912.1,-0.9000000000014552,-405.00000000065484,TIME
2025-10-20 11:34:29.240,LONG,25885.0,25870.0,-16.0,-7200.0,STOP
2025-10-20 12:16:44.167,SHORT,25894.8,25896.0,-2.2000000000007276,-990.0000000003274,TIME
2025-10-20 13:04:06.816,LONG,25947.0,25933.0,-15.0,-6750.0,STOP
2025-10-20 13:51:08.292,SHORT,25886.4,25902.1,-16.69999999999709,-7514.99999999869,STOP
2025-10-20 14:21:01.464,SHORT,25887.2,25866.0,20.200000000000728,9090.000000000327,TARGET
2025-10-20 14:45:42.419,SHORT,25866.6,25883.7,-18.100000000002183,-8145.000000000982,STOP
2025-10-20 15:06:22.079,LONG,25899.0,25920.0,20.0,9000.0,TARGET
2025-10-23 09:21:18.432,SHORT,26076.9,26091.7,-15.799999999999272,-7109.999999999673,STOP
2025-10-23 09:39:13.436,SHORT,26152.0,26132.0,19.0,8550.0,TARGET
2025-10-23 10:13:19.720,SHORT,26152.2,26166.4,-15.200000000000728,-6840.000000000327,STOP
2025-10-23 10:35:19.966,SHORT,26131.1,26145.1,-15.0,-6750.0,STOP
2025-10-23 11:03:00.045,SHORT,26138.0,26117.0,20.0,9000.0,TARGET
2025-10-23 11:31:35.815,SHORT,26115.6,26129.9,-15.30000000000291,-6885.00000000131,STOP
2025-10-23 11:52:03.220,LONG,26155.0,26155.2,-0.7999999999992724,-359.9999999996726,TIME
2025-10-23 12:34:33.851,LONG,26172.1,26157.5,-15.599999999998545,-7019.999999999345,STOP
2025-10-23 13:31:08.330,SHORT,26117.0,26095.0,21.0,9450.0,TARGET
2025-10-23 13:58:43.094,SHORT,26062.2,26042.0,19.200000000000728,8640.000000000327,TARGET
2025-10-23 14:20:04.242,SHORT,26025.0,26005.0,19.0,8550.0,TARGET
